date,title,label,label_volatility,impact_type,impact_class,section,sentiment,title_len,num_words,clean_title,ticker
2022-07-11,"CEO АФК ""Система"" назначен управляющий партнер корпорации Ситдеков",-1,0,trend,down,business,0,66,5,система назначить управлять партнер корпорация,AFKS
2022-07-11,"""Система"" разрешила себе замораживать выплаты ""санкционным"" акционерам",-1,0,trend,down,business,0,70,6,система разрешить замораживать выплата санкционный акционер,AFKS
2022-07-11,"Совет директоров АФК ""Система"" рекомендовал не платить дивиденды за 2021 год",-1,0,trend,down,business,1,76,7,директор система рекомендовать платить дивиденд 2021 год,AFKS
2022-07-11,"CEO АФК ""Система"" назначен управляющий партнер корпорации Ситдеков",-1,0,trend,down,business,0,66,5,система назначить управлять партнер корпорация,AFKS
2022-07-22,В Запорожской области ударом повреждена система водоснабжения одного из районов,1,1,"trend,volatility",up_vol,world,0,79,7,запорожский область удар повредить система водоснабжение район,AFKS
2022-08-19,Система ПВО сработала в Черноморском районе на западе Крыма,-1,1,"trend,volatility",down_vol,russia,0,59,6,система пво сработать черноморский район запад,AFKS
2022-09-12,Московская система голосования подверглась DDoS-атакам,1,1,"trend,volatility",up_vol,moscow,0,54,4,московский система голосование подвергнуться,AFKS
2022-10-07,"Мурашко отметил, что система бронирования для медиков действует в рамках мобилизации",1,1,"trend,volatility",up_vol,russia,0,84,7,отметить система бронирование медик действовать рамка мобилизация,AFKS
2022-10-24,Российские военные нанесли новые удары по системам военного управления Украины,1,1,"trend,volatility",up_vol,world,0,78,8,российский военный нанести новый удар система военный управление,AFKS
2022-10-24,Российские военные нанесли новые удары по системам военного управления Украины,1,1,"trend,volatility",up_vol,world,0,78,8,российский военный нанести новый удар система военный управление,AFKS
2023-01-18,"Структуры АФК ""Система"" займутся разработкой водородной силовой установки для беспилотника",-1,0,trend,down,business,0,90,7,система заняться разработка водородный силовой установка беспилотник,AFKS
2023-01-18,"Структуры АФК ""Система"" займутся разработкой водородной силовой установки для беспилотника",-1,0,trend,down,business,0,90,7,система заняться разработка водородный силовой установка беспилотник,AFKS
2023-02-10,"""Роскосмос"" проверит, не стала ли утечка теплоносителя систематической проблемой ""Союзов"" и ""Прогрессов""",1,1,"trend,volatility",up_vol,russia,0,104,8,проверить стать утечка теплоноситель систематический проблема союз прогресс,AFKS
2023-02-17,Санду в Мюнхене попросила НАТО помочь Молдавии системами ПВО,1,0,trend,up,world,0,60,4,попросить помочь система пво,AFKS
2023-03-06,"АФК ""Система"" не будет покупать 47,7% ритейлера Melon Fashion Group",-1,0,trend,down,business,0,67,3,система покупать ретейлер,AFKS
2023-03-06,"АФК ""Система"" не будет покупать 47,7% ритейлера Melon Fashion Group",-1,0,trend,down,business,0,67,3,система покупать ретейлер,AFKS
2023-03-09,"Структура АФК ""Система"" закрыла сделку по покупке гостиниц у норвежской Wenaas",-1,1,"trend,volatility",down_vol,business,0,78,7,структура система закрыть сделка покупка гостиница норвежский,AFKS
2023-03-09,"Структура АФК ""Система"" закрыла сделку по покупке гостиниц у норвежской Wenaas",-1,1,"trend,volatility",down_vol,business,0,78,7,структура система закрыть сделка покупка гостиница норвежский,AFKS
2023-04-05,НСПК будет сотрудничать в части переводов и платежей с системами стран ЕАЭС и СНГ,-1,1,"trend,volatility",down_vol,business,0,81,6,сотрудничать часть перевод платеж система страна,AFKS
2023-04-05,НСПК будет сотрудничать в части переводов и платежей с системами стран ЕАЭС и СНГ,-1,1,"trend,volatility",down_vol,business,0,81,6,сотрудничать часть перевод платеж система страна,AFKS
2023-04-17,Банк России выстроит систему шлюзов с зарубежными платежными системами,1,1,"trend,volatility",up_vol,business,0,70,6,выстроить система шлюз зарубежный платежный система,AFKS
2023-04-17,Банк России выстроит систему шлюзов с зарубежными платежными системами,1,1,"trend,volatility",up_vol,business,0,70,6,выстроить система шлюз зарубежный платежный система,AFKS
2023-04-17,Банк России выстроит систему шлюзов с зарубежными платежными системами,1,1,"trend,volatility",up_vol,business,0,70,6,выстроить система шлюз зарубежный платежный система,AFKS
2023-05-08,Система ПВО сработала над Белгородской областью,-1,1,"trend,volatility",down_vol,russia,0,47,5,система пво сработать белгородский область,AFKS
2023-05-23,"Совет директоров АФК ""Система"" рекомендовал дивиденды за 2022 год 41 копейку на акцию",1,1,"trend,volatility",up_vol,business,1,85,8,директор система рекомендовать дивиденд 2022 год копейка акция,AFKS
2023-05-23,"Совет директоров АФК ""Система"" рекомендовал дивиденды за 2022 год 41 копейку на акцию",1,1,"trend,volatility",up_vol,business,1,85,8,директор система рекомендовать дивиденд 2022 год копейка акция,AFKS
2023-05-23,"Совет директоров АФК ""Система"" рекомендовал дивиденды за 2022 год 41 копейку на акцию",1,1,"trend,volatility",up_vol,business,1,85,8,директор система рекомендовать дивиденд 2022 год копейка акция,AFKS
2023-05-29,"Путин заявил, что система ПВО при атаке БПЛА на Москву сработала удовлетворительно",1,0,trend,up,russia,0,82,6,заявить система пво атака сработать удовлетворительно,AFKS
2023-05-29,"Путин заявил, что система ПВО при атаке БПЛА на Москву сработала удовлетворительно",1,0,trend,up,russia,0,82,6,заявить система пво атака сработать удовлетворительно,AFKS
2023-05-29,"Путин заявил, что система ПВО при атаке БПЛА на Москву сработала удовлетворительно",1,0,trend,up,russia,0,82,6,заявить система пво атака сработать удовлетворительно,AFKS
2023-08-07,Первый вице-премьер Белоусов отметил необходимость нацпроекта по беспилотным системам,-1,0,trend,down,russia,0,85,7,первый вице-премьер отметить необходимость нацпроект беспилотный система,AFKS
2023-08-07,Первый вице-премьер Белоусов отметил необходимость нацпроекта по беспилотным системам,-1,0,trend,down,russia,0,85,7,первый вице-премьер отметить необходимость нацпроект беспилотный система,AFKS
2023-08-11,Система ПВО сбила беспилотник на подлете к белгородскому Шебекино,1,1,"trend,volatility",up_vol,russia,0,65,6,система пво сбить беспилотник подлет белгородский,AFKS
2023-09-25,Система ПВО вновь сработала в Курской области,1,1,"trend,volatility",up_vol,russia,0,45,6,система пво вновь сработать курский область,AFKS
2023-09-25,Система ПВО сработала в Курской области,1,1,"trend,volatility",up_vol,russia,0,39,5,система пво сработать курский область,AFKS
2023-09-25,Система ПВО вновь сработала в Курской области,1,1,"trend,volatility",up_vol,russia,0,45,6,система пво вновь сработать курский область,AFKS
2023-09-25,Система ПВО сработала в Курской области,1,1,"trend,volatility",up_vol,russia,0,39,5,система пво сработать курский область,AFKS
2023-09-26,"АФК ""Система"" продала венчурный фонд Sistema SmartTech",-1,0,trend,down,business,0,54,4,система продать венчурный фонд,AFKS
2023-09-26,"АФК ""Система"" продала венчурный фонд Sistema SmartTech",-1,0,trend,down,business,0,54,4,система продать венчурный фонд,AFKS
2023-09-26,"АФК ""Система"" продала венчурный фонд Sistema SmartTech",-1,0,trend,down,business,0,54,4,система продать венчурный фонд,AFKS
2023-10-13,Система ПВО сбила двенадцать украинских БПЛА в районе Курска,-1,0,trend,down,russia,0,60,5,система пво сбить украинский район,AFKS
2023-10-16,Система ПВО сбила беспилотник самолетного типа под Белгородом,-1,0,trend,down,russia,0,61,6,система пво сбить беспилотник самолетный тип,AFKS
2023-10-16,Система ПВО сбила беспилотник самолетного типа под Белгородом,-1,0,trend,down,russia,0,61,6,система пво сбить беспилотник самолетный тип,AFKS
2023-10-16,Система ПВО сбила беспилотник самолетного типа под Белгородом,-1,0,trend,down,russia,0,61,6,система пво сбить беспилотник самолетный тип,AFKS
2024-01-03,Система противовоздушной обороны сбила на подлете к Белгороду девять целей,-1,0,trend,down,russia,0,74,6,система противовоздушный оборона сбить подлет цель,AFKS
2024-01-03,До 2030 года запланировано оснастить 31 аэропорт РФ системами подавления дронов,-1,0,trend,down,russia,0,79,8,2030 год запланировать оснастить аэропорт система подавление дрон,AFKS
2024-01-03,Система ПВО сбила четыре воздушные цели над Белгородом,-1,0,trend,down,russia,0,54,5,система пво сбить воздушный цель,AFKS
2024-01-03,Система противовоздушной обороны сбила на подлете к Белгороду девять целей,-1,0,trend,down,russia,0,74,6,система противовоздушный оборона сбить подлет цель,AFKS
2024-01-03,До 2030 года запланировано оснастить 31 аэропорт РФ системами подавления дронов,-1,0,trend,down,russia,0,79,8,2030 год запланировать оснастить аэропорт система подавление дрон,AFKS
2024-01-03,Система ПВО сбила четыре воздушные цели над Белгородом,-1,0,trend,down,russia,0,54,5,система пво сбить воздушный цель,AFKS
2024-01-08,"Структура АФК ""Система"" стала владельцем несостоявшейся La Datcha на Камчатке",1,1,"trend,volatility",up_vol,business,0,77,5,структура система стать владелец несостоявшийся,AFKS
2024-01-08,"Структура АФК ""Система"" стала владельцем несостоявшейся La Datcha на Камчатке",1,1,"trend,volatility",up_vol,business,0,77,5,структура система стать владелец несостоявшийся,AFKS
2024-01-22,Система ПВО сбила воздушную цель над Белгородской областью,-1,0,trend,down,russia,0,58,7,система пво сбить воздушный цель белгородский область,AFKS
2024-01-22,Система ПВО сбила воздушную цель над Белгородской областью,-1,0,trend,down,russia,0,58,7,система пво сбить воздушный цель белгородский область,AFKS
2024-02-05,"Система распознавания лиц помогла выявить около 1,5 тыс. преступников в Москве",0,0,trend,neutral,moscow,0,78,7,система распознавание лицо помочь выявить тыс преступник,AFKS
2024-02-14,"АФК ""Система"" разместила облигации с привязкой к RUONIA на 5 млрд рублей",0,0,trend,neutral,business,0,72,6,система разместить облигация привязка млрд рубль,AFKS
2024-02-16,Система ПВО сбила украинский беспилотник над Воронежем,-1,0,trend,down,russia,0,54,5,система пво сбить украинский беспилотник,AFKS
2024-02-26,Система ПВО сбила украинский дрон на подлете к Белгороду,0,0,trend,neutral,russia,0,56,6,система пво сбить украинский дрон подлет,AFKS
2024-02-28,Пентагон увидел угрозу нацбезопасности США в противоспутниковых системах России,1,0,trend,up,world,0,79,5,увидеть угроза нацбезопасность противоспутниковый система,AFKS
2024-03-18,Система ПВО уничтожила восемь целей на подлете к Белгороду,-1,0,trend,down,russia,0,58,5,система пво уничтожить цель подлет,AFKS
2024-03-18,Система ПВО уничтожила 11 целей на подлете к Белгороду,-1,0,trend,down,russia,0,54,5,система пво уничтожить цель подлет,AFKS
2024-03-18,Система ПВО уничтожила 11 целей на подлете к Белгороду,-1,0,trend,down,russia,0,54,5,система пво уничтожить цель подлет,AFKS
2024-04-08,"Выручка АФК ""Система"" по МСФО в 2023 году превысила 1 трлн рублей",-1,1,"trend,volatility",down_vol,business,0,65,6,система 2023 год превысить трлн рубль,AFKS
2024-04-08,"Выручка АФК ""Система"" по МСФО в 2023 году превысила 1 трлн рублей",-1,1,"trend,volatility",down_vol,business,0,65,6,система 2023 год превысить трлн рубль,AFKS
2024-04-08,"Выручка АФК ""Система"" по МСФО в 2023 году превысила 1 трлн рублей",-1,1,"trend,volatility",down_vol,business,0,65,6,система 2023 год превысить трлн рубль,AFKS
2024-04-23,"АФК ""Система"" сможет при необходимости помочь Segezha в проблемах с долгом",-1,0,trend,down,business,0,74,6,система смочь необходимость помочь проблема долг,AFKS
2024-04-23,"АФК ""Система"" сможет при необходимости помочь Segezha в проблемах с долгом",-1,0,trend,down,business,0,74,6,система смочь необходимость помочь проблема долг,AFKS
2024-05-02,"Рынок акций РФ в пятницу стабилизировался, выросли АФК ""Система"" и металлурги",-1,0,trend,down,business,0,77,7,рынок акция пятница стабилизироваться вырасти система металлург,AFKS
2024-05-10,Система ПВО сбила еще несколько воздушных целей на подлете к Белгороду,1,1,"trend,volatility",up_vol,russia,0,70,7,система пво сбить еще воздушный цель подлет,AFKS
2024-05-13,Система ПВО сбила 14 реактивных снарядов ВСУ в районе Белгорода,1,1,"trend,volatility",up_vol,russia,0,63,6,система пво сбить реактивный снаряд район,AFKS
2024-05-13,Несколько воздушных целей сбила система ПВО на подлете к Белгороду,1,1,"trend,volatility",up_vol,russia,0,66,6,воздушный цель сбить система пво подлет,AFKS
2024-06-19,"США опасаются, что система ПРО Израиля не сможет отразить все удары ""Хезболлы""",1,0,trend,up,world,0,78,6,опасаться система про смочь отразить удар,AFKS
2024-07-01,"Губернатор Севастополя сообщил, что система ПВО отражает атаку на город",0,0,trend,neutral,russia,0,71,7,губернатор сообщить система пво отражать атака город,AFKS
2024-07-01,"Губернатор Севастополя сообщил, что система ПВО отражает атаку на город",0,0,trend,neutral,russia,0,71,7,губернатор сообщить система пво отражать атака город,AFKS
2024-07-01,"Губернатор Севастополя сообщил, что система ПВО отражает атаку на город",0,0,trend,neutral,russia,0,71,7,губернатор сообщить система пво отражать атака город,AFKS
2024-07-02,"Акционеры АФК ""Система"" утвердили дивиденды-2023 в 0,52 рубля на акцию",-1,0,trend,down,business,0,70,6,акционер система утвердить дивиденды-2023 рубль акция,AFKS
2024-07-02,"Акционеры АФК ""Система"" утвердили дивиденды-2023 в 0,52 рубля на акцию",-1,0,trend,down,business,0,70,6,акционер система утвердить дивиденды-2023 рубль акция,AFKS
2024-07-02,"Акционеры АФК ""Система"" утвердили дивиденды-2023 в 0,52 рубля на акцию",-1,0,trend,down,business,0,70,6,акционер система утвердить дивиденды-2023 рубль акция,AFKS
2024-07-10,"АФК ""Система"" в I квартале нарастила выручку на 24,7% - до 272,9 млрд руб.",1,0,trend,up,business,0,74,7,система i квартал нарастить выручка млрд руб,AFKS
2024-07-10,"АФК ""Система"" в I квартале нарастила выручку на 24,7% - до 272,9 млрд руб.",1,0,trend,up,business,0,74,7,система i квартал нарастить выручка млрд руб,AFKS
2024-07-18,Эксперты допустили полное устранение сбоя в системах Microsoft в течение нескольких дней,1,1,"trend,volatility",up_vol,world,0,88,8,эксперт допустить полный устранение сбой система течение день,AFKS
2024-08-23,Система ПВО уничтожила три ракеты ВСУ над Курской областью,-1,0,trend,down,russia,0,58,6,система пво уничтожить ракета курский область,AFKS
2024-09-06,Система ПВО сбила ракету ВСУ над Курской областью,1,0,trend,up,russia,0,49,6,система пво сбить ракета курский область,AFKS
2024-10-28,Система ПВО сбила семь дронов ВСУ над тремя регионами РФ,0,0,trend,neutral,russia,0,56,5,система пво сбить дрон регион,AFKS
2024-10-28,Система ПВО сбила семь дронов ВСУ над тремя регионами РФ,0,0,trend,neutral,russia,0,56,5,система пво сбить дрон регион,AFKS
