date,title,label,label_volatility,impact_type,impact_class,section,ticker
2021-09-16,"""ЛУКОЙЛ"" и ""Газпром нефть"" создадут СП в ЯНАО",0,0,trend,neutral,business,GAZP
2021-09-20,"""Газпром"" на неделю остановит газопровод в Китай ""Сила Сибири"" на плановое обслуживание",1,0,trend,up,business,GAZP
2021-09-20,"Турция обсудила с ""Газпромом"" поставки газа накануне истечения части контрактов",1,0,trend,up,business,GAZP
2021-09-20,"Поставки ""Газпрома"" в Турцию с начала года стали рекордными за историю",1,0,trend,up,business,GAZP
2021-09-20,"""Газпром"" на неделю остановит газопровод в Китай ""Сила Сибири"" на плановое обслуживание",1,0,trend,up,business,GAZP
2021-09-20,"Турция обсудила с ""Газпромом"" поставки газа накануне истечения части контрактов",1,0,trend,up,business,GAZP
2021-09-20,"Поставки ""Газпрома"" в Турцию с начала года стали рекордными за историю",1,0,trend,up,business,GAZP
2021-09-21,"Минфин не будет повышать налоги ""Газпрому"" из-за роста спотовых цен",1,0,trend,up,business,GAZP
2021-09-28,"В ""Газпром нефти"" продление работы Приразломной назвали нетривиальной, но выполнимой задачей",1,0,none,up,business,GAZP
2021-10-04,"""Газпром"" начал заполнение первой нитки ""Северного потока 2""",1,0,none,up,business,GAZP
2021-10-04,"""Газпром"" начал заполнение первой нитки ""Северного потока 2""",1,0,none,up,business,GAZP
2021-10-04,"""Газпром"" начал заполнение первой нитки ""Северного потока 2""",1,0,none,up,business,GAZP
2021-10-06,"Новак предложил увеличить торги газом на площадке ""Газпрома"" в РФ для стабилизации цен в ЕС",-1,0,none,down,business,GAZP
2021-10-06,"Путин поручил обеспечить соблюдение обязательств ""Газпрома"" по транзиту через Украину",-1,0,none,down,business,GAZP
2021-10-06,"Новак предложил увеличить торги газом на площадке ""Газпрома"" в РФ для стабилизации цен в ЕС",-1,0,none,down,business,GAZP
2021-10-06,"Путин поручил обеспечить соблюдение обязательств ""Газпрома"" по транзиту через Украину",-1,0,none,down,business,GAZP
2021-10-07,"""Газпром"" приостановил продажу газа на бирже из-за более раннего включения отопления",0,0,none,neutral,business,GAZP
2021-10-19,"Минфин США пригрозил наказать ""Газпром"" за попытки обойти санкции",0,0,trend,neutral,business,GAZP
2021-10-19,"Еще один экс-глава подразделения ""Газпром трансгаз НН"" осужден условно",0,0,trend,neutral,russia,GAZP
2021-10-26,"Газовоз ""Газпрома"" ""Маршал Василевский"" впервые прошел с грузом СПГ по Севморпути",0,0,trend,neutral,business,GAZP
2021-10-27,"""Газпром"" сообщил о встрече с делегацией Молдавии без конкретных результатов",-1,0,none,down,business,GAZP
2021-10-27,"Газ в Европе подешевел после объявления о планах закачки ""Газпрома"" в хранилища ЕС",-1,0,none,down,business,GAZP
2021-10-27,"""Газпром"" займется закачкой газа в ПХГ Европы после 8 ноября",-1,0,none,down,business,GAZP
2021-11-02,"В Молдавии заявили о возможности реструктуризации долга перед ""Газпромом"" после аудита",0,0,trend,neutral,world,GAZP
2021-11-02,"""Газпром"" и ""РусГазДобыча"" зарегистрировали совместное предприятие",0,0,trend,neutral,business,GAZP
2021-11-02,"Сбербанк стал лидером по рыночной капитализации в РФ, обогнав ""Газпром""",0,0,trend,neutral,business,GAZP
2021-11-10,"""Газпром"" не заказал дополнительных мощностей через Украину и Польшу на четверг",0,0,trend,neutral,business,GAZP
2021-11-17,"Рынок акций РФ вырос на бумагах ""Газпрома"" на фоне подорожавшего газа в Европе",0,0,trend,neutral,business,GAZP
2021-11-17,"Рынок акций РФ вырос на бумагах ""Газпрома"" на фоне подорожавшего газа в Европе",0,0,trend,neutral,business,GAZP
2021-11-22,"""Молдовагаз"" разработает механизм погашения задолженности перед ""Газпромом""",1,1,volatility,up_vol,business,GAZP
2021-11-22,"""Молдовагаз"" пообещал не допустить прекращения ""Газпромом"" поставок",1,1,volatility,up_vol,business,GAZP
2021-11-22,"""Газпром"" остановит поставки газа в Молдавию через 2 суток из-за неоплаты",1,1,volatility,up_vol,business,GAZP
2021-11-22,"""Молдовагаз"" разработает механизм погашения задолженности перед ""Газпромом""",1,1,volatility,up_vol,business,GAZP
2021-11-22,"""Молдовагаз"" пообещал не допустить прекращения ""Газпромом"" поставок",1,1,volatility,up_vol,business,GAZP
2021-11-22,"""Газпром"" остановит поставки газа в Молдавию через 2 суток из-за неоплаты",1,1,volatility,up_vol,business,GAZP
2021-11-23,"Вице-премьер Молдавии высказался за подписание нового договора с ""Газпромом""",0,0,trend,neutral,world,GAZP
2021-11-23,"Задержан гендиректор компании ""Газпром газораспределение Краснодар""",0,0,trend,neutral,russia,GAZP
2021-11-23,"Молдавия пообещала погасить задолженность перед ""Газпромом"" до конца недели",0,0,trend,neutral,business,GAZP
2021-11-23,Газпромбанк выдаст Renaissance гарантии на 170 млрд руб. под строительство в Усть-Луге,0,0,trend,neutral,business,GAZP
2021-11-23,"Правительство Молдавии пообещало выделить деньги для погашения долга ""Газпрому""",0,0,trend,neutral,business,GAZP
2021-11-25,"Доли ""Газпрома"" в ачимовских проектных компаниях перейдут в РФ из Нидерландов",-1,1,volatility,down_vol,business,GAZP
2021-11-26,"""Газпром-медиа холдинг"" за 9 месяцев увеличил выручку на 28,8%, до 84,2 млрд рублей",1,1,volatility,up_vol,business,GAZP
2021-11-29,"Подал в отставку глава компании, с участием которой Молдавия выплатила долг ""Газпрому""",0,0,trend,neutral,business,GAZP
2021-11-29,"""Газпром"" отметил негативное влияние высоких цен на спрос на газ",0,0,trend,neutral,business,GAZP
2021-11-29,"""Газпром"" продолжит закачку в европейские хранилища до конца декабря",0,0,trend,neutral,business,GAZP
2021-11-29,"Подал в отставку глава компании, с участием которой Молдавия выплатила долг ""Газпрому""",0,0,trend,neutral,business,GAZP
2021-11-29,"""Газпром"" отметил негативное влияние высоких цен на спрос на газ",0,0,trend,neutral,business,GAZP
2021-11-29,"""Газпром"" продолжит закачку в европейские хранилища до конца декабря",0,0,trend,neutral,business,GAZP
2021-11-30,"""Газпром"" на 1 декабря забронировал мощности ""Ямала-Европы"" как и на ноябрь",1,0,none,up,business,GAZP
2021-11-29,"Подал в отставку глава компании, с участием которой Молдавия выплатила долг ""Газпрому""",0,0,trend,neutral,business,GAZP
2021-11-29,"""Газпром"" отметил негативное влияние высоких цен на спрос на газ",0,0,trend,neutral,business,GAZP
2021-11-29,"""Газпром"" продолжит закачку в европейские хранилища до конца декабря",0,0,trend,neutral,business,GAZP
2021-11-30,"""Газпром"" на 1 декабря забронировал мощности ""Ямала-Европы"" как и на ноябрь",1,0,none,up,business,GAZP
2021-12-01,"""Газпром"" забронировал треть мощности ""Ямала-Европы"" на 2 декабря",0,0,none,neutral,business,GAZP
2021-12-01,"Власти Белоруссии подписали с ""Газпромом"" протокол о цене на газ в 2022 году",0,0,none,neutral,business,GAZP
2021-12-14,"""Газпром"" готовится к увеличению поставок в Китай в 2022 году",1,0,none,up,business,GAZP
2021-12-14,"Сменился гендиректор компании ""Газпром добыча Ямбург""",1,0,none,up,business,GAZP
2021-12-14,"""Газпром"" готовится к увеличению поставок в Китай в 2022 году",1,0,none,up,business,GAZP
2021-12-14,"Сменился гендиректор компании ""Газпром добыча Ямбург""",1,0,none,up,business,GAZP
2021-12-16,"""Газпром"" не стал бронировать мощности газопровода ""Ямал-Европа"" на пятницу",-1,0,none,down,business,GAZP
2021-12-16,"Главе ""Газпром трансгаза НН"" продлили арест до 18 января",-1,0,none,down,russia,GAZP
2021-12-20,"""Газпром"" пока не бронировал транзит по ""Ямалу-Европе"" на вторник",1,1,"trend,volatility",up_vol,business,GAZP
2021-12-20,"Молдавия перечислила ""Газпрому"" аванс за декабрь",1,1,"trend,volatility",up_vol,business,GAZP
2021-12-21,"""Газпром"" закладывает на 2022 год цену экспорта $250/тыс. куб. метров",1,0,trend,up,business,GAZP
2021-12-21,"""Газпром"" ждет за 2021 г. выручку более 8,2 трлн руб. и прибыль свыше 2 трлн руб.",1,0,trend,up,business,GAZP
2021-12-21,"""Газпром"" опять не бронировал ""Ямал-Европу"" на следующий день в ходе регулярной сессии",1,0,trend,up,business,GAZP
2021-12-21,"Общий объем дивидендных выплат ""Газпрома"" по итогам года может стать рекордным",1,0,trend,up,business,GAZP
2021-12-21,"СД ""Газпрома"" утвердил инвестпрограмму-2022 на уровне рекордных 1,758 трлн рублей",1,0,trend,up,business,GAZP
2021-12-21,"Еврокомиссия пока не склонна винить ""Газпром"" в манипулировании на газовом рынке ЕС",1,0,trend,up,business,GAZP
2021-12-20,"""Газпром"" пока не бронировал транзит по ""Ямалу-Европе"" на вторник",1,1,"trend,volatility",up_vol,business,GAZP
2021-12-20,"Молдавия перечислила ""Газпрому"" аванс за декабрь",1,1,"trend,volatility",up_vol,business,GAZP
2021-12-21,"""Газпром"" закладывает на 2022 год цену экспорта $250/тыс. куб. метров",1,0,trend,up,business,GAZP
2021-12-21,"""Газпром"" ждет за 2021 г. выручку более 8,2 трлн руб. и прибыль свыше 2 трлн руб.",1,0,trend,up,business,GAZP
2021-12-21,"""Газпром"" опять не бронировал ""Ямал-Европу"" на следующий день в ходе регулярной сессии",1,0,trend,up,business,GAZP
2021-12-21,"Общий объем дивидендных выплат ""Газпрома"" по итогам года может стать рекордным",1,0,trend,up,business,GAZP
2021-12-21,"СД ""Газпрома"" утвердил инвестпрограмму-2022 на уровне рекордных 1,758 трлн рублей",1,0,trend,up,business,GAZP
2021-12-21,"Еврокомиссия пока не склонна винить ""Газпром"" в манипулировании на газовом рынке ЕС",1,0,trend,up,business,GAZP
2021-12-22,"""Газпром"" заложил в бюджет 2022 года индексацию зарплат на 7,5%",-1,0,trend,down,business,GAZP
2021-12-22,"""Газпром"" предпочитает форвардное ценообразование при заключении новых контрактов",-1,0,trend,down,business,GAZP
2021-12-22,"""Газпром"" третий день не бронирует ""Ямал-Европа"" в ходе регулярной сессии",-1,0,trend,down,business,GAZP
2021-12-22,"""Газпром"" обдумает возможность чаще платить дивиденды",-1,0,trend,down,business,GAZP
2021-12-22,"""Газпром нефть"" ждет в 2022 году роста добычи больше чем на 10%",-1,0,trend,down,business,GAZP
2021-12-21,"""Газпром"" закладывает на 2022 год цену экспорта $250/тыс. куб. метров",1,0,trend,up,business,GAZP
2021-12-21,"""Газпром"" ждет за 2021 г. выручку более 8,2 трлн руб. и прибыль свыше 2 трлн руб.",1,0,trend,up,business,GAZP
2021-12-21,"""Газпром"" опять не бронировал ""Ямал-Европу"" на следующий день в ходе регулярной сессии",1,0,trend,up,business,GAZP
2021-12-21,"Общий объем дивидендных выплат ""Газпрома"" по итогам года может стать рекордным",1,0,trend,up,business,GAZP
2021-12-21,"СД ""Газпрома"" утвердил инвестпрограмму-2022 на уровне рекордных 1,758 трлн рублей",1,0,trend,up,business,GAZP
2021-12-21,"Еврокомиссия пока не склонна винить ""Газпром"" в манипулировании на газовом рынке ЕС",1,0,trend,up,business,GAZP
2021-12-22,"""Газпром"" заложил в бюджет 2022 года индексацию зарплат на 7,5%",-1,0,trend,down,business,GAZP
2021-12-22,"""Газпром"" предпочитает форвардное ценообразование при заключении новых контрактов",-1,0,trend,down,business,GAZP
2021-12-22,"""Газпром"" третий день не бронирует ""Ямал-Европа"" в ходе регулярной сессии",-1,0,trend,down,business,GAZP
2021-12-22,"""Газпром"" обдумает возможность чаще платить дивиденды",-1,0,trend,down,business,GAZP
2021-12-22,"""Газпром нефть"" ждет в 2022 году роста добычи больше чем на 10%",-1,0,trend,down,business,GAZP
2021-12-23,"""Газпром"" четвертый день не бронирует ""Ямал-Европу"" в ходе регулярной сессии",0,0,none,neutral,business,GAZP
2022-01-03,"ЕК получила жалобу ""Нафтогаза"" на доминирующее положение ""Газпрома"" на рынке ЕС",-1,0,none,down,business,GAZP
2022-01-03,"ЕК получила жалобу ""Нафтогаза"" на доминирующее положение ""Газпрома"" на рынке ЕС",-1,0,none,down,business,GAZP
2022-01-04,"Три частных турецких импортера газа продлили контракты с ""Газпромом""",-1,0,trend,down,business,GAZP
2022-01-04,"""Газпром"" скорректировал цену на газ для Греции",-1,0,trend,down,business,GAZP
2022-01-04,"""Газпром"" снизил втрое транзит газа через Украину в Словакию с начала года",-1,0,trend,down,business,GAZP
2022-01-04,"Три частных турецких импортера газа продлили контракты с ""Газпромом""",-1,0,trend,down,business,GAZP
2022-01-04,"""Газпром"" скорректировал цену на газ для Греции",-1,0,trend,down,business,GAZP
2022-01-04,"""Газпром"" снизил втрое транзит газа через Украину в Словакию с начала года",-1,0,trend,down,business,GAZP
2022-01-13,"В Еврокомиссии ждут от ""Газпрома"" ответов на вопросы об объемах поставок газа",-1,0,none,down,world,GAZP
2022-01-13,"В Еврокомиссии ждут от ""Газпрома"" ответов на вопросы об объемах поставок газа",-1,0,none,down,world,GAZP
2022-01-14,"""Газпром"" в суде потребовал повысить цену на газ для Польши с 2017 года",-1,1,volatility,down_vol,business,GAZP
2022-01-18,"""Молдовагаз"" выплатил ""Газпрому"" лишь треть аванса за январь",1,0,trend,up,world,GAZP
2022-01-18,"""Молдовагаз"" выплатил ""Газпрому"" лишь треть аванса за январь",1,0,trend,up,world,GAZP
2022-01-19,"Власти Молдавии пообещали помочь ""Молдовагазу"" с выплатами ""Газпрому""",-1,0,none,down,world,GAZP
2022-01-19,"""Газпром"" снова отправит на дистанционку сотрудников, способных трудиться удаленно",-1,0,none,down,russia,GAZP
2022-01-18,"""Молдовагаз"" выплатил ""Газпрому"" лишь треть аванса за январь",1,0,trend,up,world,GAZP
2022-01-19,"Власти Молдавии пообещали помочь ""Молдовагазу"" с выплатами ""Газпрому""",-1,0,none,down,world,GAZP
2022-01-19,"""Газпром"" снова отправит на дистанционку сотрудников, способных трудиться удаленно",-1,0,none,down,russia,GAZP
2022-01-19,"Власти Молдавии пообещали помочь ""Молдовагазу"" с выплатами ""Газпрому""",-1,0,none,down,world,GAZP
2022-01-19,"""Газпром"" снова отправит на дистанционку сотрудников, способных трудиться удаленно",-1,0,none,down,russia,GAZP
2022-01-21,"Премьер Молдавии упрекнула ""Газпром"" в недружественном поведении",-1,1,"trend,volatility",down_vol,world,GAZP
2022-01-26,"""Газпром"" создал отдельную компанию для германского участка ""Северного потока 2""",1,1,"trend,volatility",up_vol,business,GAZP
2022-01-26,"ФАС возбудила дело о завышении цен на бензин против ""дочек"" ""ЛУКОЙЛа"" и ""Газпром нефти""",1,1,"trend,volatility",up_vol,business,GAZP
2022-01-26,"""Газпром"" создал отдельную компанию для германского участка ""Северного потока 2""",1,1,"trend,volatility",up_vol,business,GAZP
2022-01-26,"ФАС возбудила дело о завышении цен на бензин против ""дочек"" ""ЛУКОЙЛа"" и ""Газпром нефти""",1,1,"trend,volatility",up_vol,business,GAZP
2022-02-01,"""Газпром"" сохраняет высокую заявку на транзит через Украину на среду",0,0,none,neutral,business,GAZP
2022-02-08,"""Газпром"" пожаловался, что Молдавия назначила аудитора долга без учета его мнения",1,0,trend,up,business,GAZP
2022-02-08,"""Газпром"" пожаловался, что Молдавия назначила аудитора долга без учета его мнения",1,0,trend,up,business,GAZP
2022-02-08,"""Газпром"" пожаловался, что Молдавия назначила аудитора долга без учета его мнения",1,0,trend,up,business,GAZP
2022-02-11,"""Газпром"" подтвердил, что рассматривает возможность buyback",1,0,trend,up,business,GAZP
2022-02-11,"""Молдовагаз"" заявил, что заплатил ""Газпрому более трети суммы текущих платежей за газ",1,0,trend,up,world,GAZP
2022-02-14,"""Молдовагаз"" объявил, что полностью рассчитался с ""Газпромом"" за январь",1,0,trend,up,business,GAZP
2022-02-14,"""Молдовагаз"" объявил, что полностью рассчитался с ""Газпромом"" за январь",1,0,trend,up,business,GAZP
2022-02-17,"""Газпром нефть"" в 2022 г. привлечет ""зеленое"" финансирование для проектов в переработке",-1,1,"trend,volatility",down_vol,business,GAZP
2022-02-17,"""Газпром нефть"" в 2022 г. привлечет ""зеленое"" финансирование для проектов в переработке",-1,1,"trend,volatility",down_vol,business,GAZP
2022-02-22,"Транзитная заявка ""Газпрома"" через Украину на среду будет на уровне вторника",-1,0,none,down,business,GAZP
2022-02-22,"Транзитная заявка ""Газпрома"" через Украину на среду будет на уровне вторника",-1,0,none,down,business,GAZP
2022-03-25,"""Газпром"" перевел свои закупки в неконкурентный режим",-1,0,trend,down,business,GAZP
2022-03-29,"Хорватская JANAF прекратит прокачку нефти сербской структуре ""Газпром нефти""",1,1,volatility,up_vol,business,GAZP
2022-03-29,"""Газпром"" забронировал часть мощностей ""Ямала-Европа"" на ночь со вторника на среду",1,1,volatility,up_vol,business,GAZP
2022-03-29,"Хорватская JANAF прекратит прокачку нефти сербской структуре ""Газпром нефти""",1,1,volatility,up_vol,business,GAZP
2022-03-29,"""Газпром"" забронировал часть мощностей ""Ямала-Европа"" на ночь со вторника на среду",1,1,volatility,up_vol,business,GAZP
2022-03-30,"Bloomberg сообщил о проверках в офисах ""дочек"" ""Газпрома"" в Германии",1,1,volatility,up_vol,business,GAZP
2022-03-30,"""Газпром"" забронировал 30% ""Ямала-Европы"" на ближайшую ночь на фоне похолодания в ЕС",1,1,volatility,up_vol,business,GAZP
2022-03-29,"Хорватская JANAF прекратит прокачку нефти сербской структуре ""Газпром нефти""",1,1,volatility,up_vol,business,GAZP
2022-03-29,"""Газпром"" забронировал часть мощностей ""Ямала-Европа"" на ночь со вторника на среду",1,1,volatility,up_vol,business,GAZP
2022-03-30,"Bloomberg сообщил о проверках в офисах ""дочек"" ""Газпрома"" в Германии",1,1,volatility,up_vol,business,GAZP
2022-03-30,"""Газпром"" забронировал 30% ""Ямала-Европы"" на ближайшую ночь на фоне похолодания в ЕС",1,1,volatility,up_vol,business,GAZP
2022-03-30,"Bloomberg сообщил о проверках в офисах ""дочек"" ""Газпрома"" в Германии",1,1,volatility,up_vol,business,GAZP
2022-03-30,"""Газпром"" забронировал 30% ""Ямала-Европы"" на ближайшую ночь на фоне похолодания в ЕС",1,1,volatility,up_vol,business,GAZP
2022-04-04,"""Газпром"" частично бронирует ""Ямал-Европу"" на ближайшую ночь и вторник",-1,0,none,down,business,GAZP
2022-04-04,"Bloomberg сообщил, что власти ФРГ ищут покупателя на активы ""Газпрома""",-1,0,none,down,business,GAZP
2022-04-11,"""Газпром"" не стал обжаловать решение суда по спору с PGNIG на $1,5 млрд",0,0,trend,neutral,business,GAZP
2022-04-11,"""Газпром"" не стал обжаловать решение суда по спору с PGNIG на $1,5 млрд",0,0,trend,neutral,business,GAZP
2022-04-14,"Правление ""Газпрома"" предложило провести ГОСА в форме заочного голосования",0,0,trend,neutral,business,GAZP
2022-04-21,Великобритания разрешила платежи за газ в адрес Газпромбанка до 31 мая,0,0,trend,neutral,world,GAZP
2022-04-21,"""Газпром"" утвердил график ремонта экспортных газопроводов",0,0,trend,neutral,business,GAZP
2022-04-26,"Болгария отказалась платить ""Газпрому"" по новой схеме и ожидает прекращения поставок",1,0,none,up,business,GAZP
2022-04-26,"""Газпром"" не подтвердил прекращение поставок Польше",1,0,none,up,business,GAZP
2022-04-26,"Болгария отказалась платить ""Газпрому"" по новой схеме и ожидает прекращения поставок",1,0,none,up,business,GAZP
2022-04-26,"""Газпром"" не подтвердил прекращение поставок Польше",1,0,none,up,business,GAZP
2022-04-27,Итальянская Eni откроет рублевые счета в Газпромбанке для оплаты газа из РФ,0,0,none,neutral,business,GAZP
2022-05-11,"""Газпром нефть"" снизила долю в сербской NIS в пользу ""Газпрома""",-1,1,"trend,volatility",down_vol,business,GAZP
2022-05-11,"Болгария будет получать газ из США по ценам ниже, чем у ""Газпрома""",-1,1,"trend,volatility",down_vol,business,GAZP
2022-05-11,"""Газпром нефть"" снизила долю в сербской NIS в пользу ""Газпрома""",-1,1,"trend,volatility",down_vol,business,GAZP
2022-05-11,"Болгария будет получать газ из США по ценам ниже, чем у ""Газпрома""",-1,1,"trend,volatility",down_vol,business,GAZP
2022-05-11,"""Газпром нефть"" снизила долю в сербской NIS в пользу ""Газпрома""",-1,1,"trend,volatility",down_vol,business,GAZP
2022-05-11,"Болгария будет получать газ из США по ценам ниже, чем у ""Газпрома""",-1,1,"trend,volatility",down_vol,business,GAZP
2022-05-13,"""ЛУКОЙЛ"" и ""Газпром"" вошли в топ-5 сильнейших нефтегазовых брендов мира",1,0,trend,up,business,GAZP
2022-05-16,"Eni пока не открывала счета в Газпромбанке, но рассматривает эту возможность",1,1,"trend,volatility",up_vol,business,GAZP
2022-05-16,"Eni пока не открывала счета в Газпромбанке, но рассматривает эту возможность",1,1,"trend,volatility",up_vol,business,GAZP
2022-05-16,"Eni пока не открывала счета в Газпромбанке, но рассматривает эту возможность",1,1,"trend,volatility",up_vol,business,GAZP
2022-05-24,"Герхард Шредер отказался от предложения войти в совет директоров ""Газпрома""",1,1,volatility,up_vol,world,GAZP
2022-05-24,"Девелопер затянувшегося газопроводного проекта в Подмосковье не смог взыскать убытки с ""Газпрома""",1,1,volatility,up_vol,moscow,GAZP
2022-05-24,"Герхард Шредер отказался от предложения войти в совет директоров ""Газпрома""",1,1,volatility,up_vol,world,GAZP
2022-05-24,"Девелопер затянувшегося газопроводного проекта в Подмосковье не смог взыскать убытки с ""Газпрома""",1,1,volatility,up_vol,moscow,GAZP
2022-05-26,"Продававшие акции ""Газпрома"" в четверг на слухах могли потерять около 0,5 млрд рублей",1,0,none,up,business,GAZP
2022-05-26,"Индекс ""Мосбиржи"" превысил 2400 пунктов за счет ослабления рубля и ралли ""Газпрома""",1,0,none,up,business,GAZP
2022-05-26,"Котировки ""Газпрома"" обновили максимум с 21 февраля на новости о дивидендах",1,0,none,up,business,GAZP
2022-05-26,"Совет директоров ""Газпрома"" рекомендовал продолжить выплаты высоких дивидендов",1,0,none,up,business,GAZP
2022-05-26,"""Газпромбанк"" предложил закрыть сведения о залогах",1,0,none,up,business,GAZP
2022-06-07,Газпромбанк представил обновленные макропрогнозы для РФ,1,0,none,up,business,GAZP
2022-06-14,"Рынок акций РФ начал неделю с умеренного роста индексов благодаря подъему ""Газпрома""",0,0,none,neutral,business,GAZP
2022-06-14,"""Газпром нефть"" получила лицензии на шесть участков Нижнепуринской группы",0,0,none,neutral,business,GAZP
2022-06-23,"Лицензии на Тамбейскую группу оформлены на СП с ""РусГазДобычей"" ""Газпром добыча Тамбей""",-1,0,trend,down,business,GAZP
2022-06-23,"Лицензии на Тамбейскую группу оформлены на СП с ""РусГазДобычей"" ""Газпром добыча Тамбей""",-1,0,trend,down,business,GAZP
2022-06-24,"Минюст зарегистрировал приказы о повышении с июля регулируемых цен ""Газпрома""",0,0,trend,neutral,business,GAZP
2022-06-24,"ТПК купила сервис оплаты топлива на АЗС ""Газпромнефти"" и ""ЕКА""",0,0,trend,neutral,business,GAZP
2022-06-27,"Дума 30 июня рассмотрит дополнительное изъятие НДПИ у ""Газпрома""",1,1,volatility,up_vol,business,GAZP
2022-06-27,"Акционеры ""Газпром нефти"" одобрили финальные дивиденды за 2021 год в 16 руб. на акцию",1,1,volatility,up_vol,business,GAZP
2022-06-30,"""Газпром"" – рекорд не засчитан. Обобщение",-1,0,trend,down,business,GAZP
2022-06-30,"""Газпром"" в сентябре-ноябре доплатит 1,25 трлн рублей НДПИ",-1,0,trend,down,business,GAZP
2022-06-30,"Рынок акций РФ завершил полугодие падением вслед за обвалом ""Газпрома""",-1,0,trend,down,business,GAZP
2022-06-30,"""Газпром"" – рекорд не засчитан. Обобщение",-1,0,trend,down,business,GAZP
2022-06-30,"""Газпром"" в сентябре-ноябре доплатит 1,25 трлн рублей НДПИ",-1,0,trend,down,business,GAZP
2022-06-30,"Рынок акций РФ завершил полугодие падением вслед за обвалом ""Газпрома""",-1,0,trend,down,business,GAZP
2022-07-04,"Рынок акций РФ просел во главе с ""Газпромом""",1,0,trend,up,business,GAZP
2022-07-04,"""Славнефть"" вновь не заплатит дивиденды ""Роснефти"" и ""Газпром нефти""",1,0,trend,up,business,GAZP
2022-07-04,"Рынок акций РФ просел во главе с ""Газпромом""",1,0,trend,up,business,GAZP
2022-07-04,"""Славнефть"" вновь не заплатит дивиденды ""Роснефти"" и ""Газпром нефти""",1,0,trend,up,business,GAZP
2022-07-12,"Суд не арестовал 1 млрд руб. на счетах Gemont по иску ""Газпром автоматизации""",-1,0,trend,down,business,GAZP
2022-07-13,"""Газпром"" затруднился предсказать развитие ситуации с работой ""Северного потока""",-1,0,none,down,business,GAZP
2022-07-19,"Газпромбанк может стать партнером ""Автодора"" в новой лизинговой компании",1,0,none,up,business,GAZP
