date,title,label,label_volatility,impact_type,impact_class,section,sentiment,title_len,num_words,clean_title,ticker
2021-05-17,"Сбербанк, ВЭБ.РФ и РФПИ получат по 25% в издательстве ""Просвещение""",0.0,0.0,trend,neutral,russia,0.0,67,3,получить издательство просвещение,SBER
2021-05-17,Сбербанк намерен участвовать в создании системы углеродных квот,0.0,0.0,trend,neutral,business,0.0,63,6,намеренный участвовать создание система углеродный квота,SBER
2021-05-31,"НПФ Сбербанка купит 100% акций НПФ ""Ренессанс пенсии""",-1.0,0.0,trend,down,business,0.0,53,5,нпф купить акция ренессанс пенсия,SBER
2021-08-09,"Миноритарии ""Электрозавода"" попросили ЦБ проверить сделку со Сбером и АФК",0.0,0.0,trend,neutral,business,0.0,73,3,попросить проверить сделка,SBER
2021-09-13,Индекс МосБиржи обновил максимум за счет бумаг нефтегазовых компаний и Сбербанка,0.0,0.0,trend,neutral,business,0.0,80,8,индекс мосбиржи обновить максимум счет бумага нефтегазовый компания,SBER
2021-09-13,"Сбербанк не видит ""пузыря"" на рынке потребкредитования",0.0,0.0,trend,neutral,business,0.0,54,4,видеть пузырь рынок потребкредитование,SBER
2021-09-13,"Сбербанк до конца года планирует разместить ""зеленые"" облигации",0.0,0.0,trend,neutral,business,0.0,63,6,конец год планировать разместить зеленый облигация,SBER
2021-09-14,"СП Сбербанка и АФК купило производителя ""Кагоцела"" за рубль",1.0,0.0,trend,up,russia,0.0,59,3,купить производитель рубль,SBER
2021-09-28,Вице-президент Сбербанка Ракова доставлена на допрос в МВД,0.0,0.0,trend,neutral,russia,0.0,58,3,вице-президент доставить допрос,SBER
2021-09-29,Управляющего директора Сбербанка Зака арестовали по подозрению в мошенничестве,1.0,1.0,"trend,volatility",up_vol,russia,0.0,78,5,управлять директор арестовать подозрение мошенничество,SBER
2021-09-29,Сбербанк нашел замену находящейся под следствием Раковой,1.0,1.0,"trend,volatility",up_vol,russia,0.0,56,5,найти замена находиться следствие раковый,SBER
2021-09-29,Думе предложили отложить на год решение о компенсации вкладов в Сбербанке СССР,1.0,1.0,"trend,volatility",up_vol,business,0.0,78,6,предложить отложить год решение компенсация вклад,SBER
2021-10-25,"Украинская ""дочка"" Сбербанка опровергла слухи о планах сдачи банковской лицензии",0.0,0.0,trend,neutral,business,0.0,80,8,украинский дочка опровергнуть слух план сдача банковский лицензия,SBER
2021-10-27,Сбербанк до конца года изучит перспективы активов экосистемы,-1.0,0.0,trend,down,business,0.0,60,6,конец год изучить перспектива актив экосистема,SBER
2021-11-01,"Украинская ""дочка"" Сбербанка сменит название на Международный резервный банк",0.0,0.0,trend,neutral,business,0.0,76,7,украинский дочка сменить название международный резервный банк,SBER
2021-11-02,"Сбербанк продаст несколько ""дочек"" в Европе на сумму около 500 млн евро",0.0,0.0,trend,neutral,business,0.0,71,5,продать дочка сумма млн евро,SBER
2021-11-08,"Греф сообщил об активном поиске покупателя на украинскую ""дочку"" Сбербанка",-1.0,0.0,trend,down,business,0.0,74,6,сообщить активный поиск покупатель украинский дочка,SBER
2021-11-10,Сбербанк ожидает перетока во вклады части средств с текущих счетов,0.0,0.0,trend,neutral,business,0.0,66,7,ожидать переток вклад часть средство текущий счет,SBER
2021-11-10,Сбербанк дебютировал с зелеными бондами в день выступления Грефа в Глазго,0.0,0.0,trend,neutral,business,0.0,73,5,дебютировать зеленый бонд день выступление,SBER
2021-11-11,Головной офис Сбербанка переедет с улицы Вавилова на Кутузовский проспект,0.0,1.0,"trend,volatility",neutral_vol,business,0.0,73,6,головной офис переехать улица кутузовский проспект,SBER
2021-11-11,Греф оценил годовой заработок Сбера от внедрения ИИ в 180-200 млрд рублей,0.0,1.0,"trend,volatility",neutral_vol,business,0.0,73,6,оценить годовой заработок внедрение млрд рубль,SBER
2021-11-11,"Сбер продаст обратно ГПБ 36% ""МФ Технологии"", контролирующей 57% VK",0.0,1.0,"trend,volatility",neutral_vol,business,0.0,67,5,продать обратно мф технология контролировать,SBER
2021-11-15,Петербуржец отсудил у Сбербанка почти 18 млн руб. за пропажу денег со счетов,-1.0,0.0,trend,down,russia,0.0,76,8,петербуржец отсудить почти млн руб пропажа деньга счет,SBER
2021-11-15,ВТБ вслед за Сбербанком повысит ставки по ипотеке на фоне ужесточения ДКП,-1.0,0.0,trend,down,business,0.0,73,6,вслед повысить ставка ипотека фон ужесточение,SBER
2021-11-15,Петербуржец отсудил у Сбербанка почти 18 млн руб. за пропажу денег со счетов,-1.0,0.0,trend,down,russia,0.0,76,8,петербуржец отсудить почти млн руб пропажа деньга счет,SBER
2021-11-15,ВТБ вслед за Сбербанком повысит ставки по ипотеке на фоне ужесточения ДКП,-1.0,0.0,trend,down,business,0.0,73,6,вслед повысить ставка ипотека фон ужесточение,SBER
2021-11-23,"Сбербанк продал ГПБ 36% ""МФ Технологии"", контролирующей 57,3% голосующих акций VK",-1.0,0.0,trend,down,business,0.0,81,6,продать мф технология контролировать голосовать акция,SBER
2021-11-23,"Сбербанк продал ГПБ 36% ""МФ Технологии"", контролирующей 57,3% голосующих акций VK",-1.0,0.0,trend,down,business,0.0,81,6,продать мф технология контролировать голосовать акция,SBER
2021-12-14,Сбербанк задумался о слиянии нескольких ключевых активов в сфере e-commerce,0.0,0.0,trend,neutral,business,0.0,75,5,задуматься слияние ключевой актив сфера,SBER
2021-12-14,"Сбербанк и VK договорились пойти в партнерстве ""еще дальше""",0.0,0.0,trend,neutral,business,0.0,59,5,договориться пойти партнерство еще далекий,SBER
2021-12-14,Сбербанк готовит к продаже часть бизнесов,0.0,0.0,trend,neutral,business,0.0,41,4,готовить продажа часть бизнес,SBER
2021-12-14,Сбербанк ждет замедления розничного кредитования в 2022 году до 10-12%,0.0,0.0,trend,neutral,business,0.0,70,6,ждать замедление розничный кредитование 2022 год,SBER
2021-12-14,Сбербанк не закладывает риск военного конфликта РФ с Украиной в базовом сценарии,0.0,0.0,trend,neutral,business,0.0,80,6,закладывать риск военный конфликт базовый сценарий,SBER
2021-12-14,"Сбербанк ждет, что депозиты физлиц в 2022 году вырастут на 6-8%",0.0,0.0,trend,neutral,business,0.0,63,6,ждать депозит физлицо 2022 год вырасти,SBER
2021-12-17,Сбербанк и НМГ создали СП по управлению правами на спортивные события,-1.0,0.0,trend,down,business,0.0,69,5,создать управление право спортивный событие,SBER
2022-01-19,Сбербанк раскрыл планы по выкупу своих акций для программы мотивации сотрудников,0.0,0.0,trend,neutral,business,0.0,80,7,раскрыть план выкуп акция программа мотивация сотрудник,SBER
2022-01-19,Сбербанк раскрыл планы по выкупу своих акций для программы мотивации сотрудников,0.0,0.0,trend,neutral,business,0.0,80,7,раскрыть план выкуп акция программа мотивация сотрудник,SBER
2022-02-01,Греф пообещал в марте определить уровень дивидендов Сбера за 2021 год,0.0,0.0,trend,neutral,business,0.0,69,7,пообещать март определить уровень дивиденд 2021 год,SBER
2022-02-01,Греф пообещал в марте определить уровень дивидендов Сбера за 2021 год,0.0,0.0,trend,neutral,business,0.0,69,7,пообещать март определить уровень дивиденд 2021 год,SBER
2022-02-09,Экс-глава ЦБ Игнатьев впервые с 2000 г. не вошел в список кандидатов в набсовет Сбербанка,-1.0,0.0,trend,down,russia,0.0,89,7,впервые 2000 г войти список кандидат набсовет,SBER
2022-02-14,"Греф ""исключительно положительно"" оценил замену Игнатьева Швецовым в набсовете Сбербанка",1.0,1.0,"trend,volatility",up_vol,business,0.0,88,5,исключительно положительно оценить замена набсовет,SBER
2022-02-14,"Греф ""исключительно положительно"" оценил замену Игнатьева Швецовым в набсовете Сбербанка",1.0,1.0,"trend,volatility",up_vol,business,0.0,88,5,исключительно положительно оценить замена набсовет,SBER
2022-02-14,"Греф ""исключительно положительно"" оценил замену Игнатьева Швецовым в набсовете Сбербанка",1.0,1.0,"trend,volatility",up_vol,business,0.0,88,5,исключительно положительно оценить замена набсовет,SBER
2022-02-21,"Х5 обсуждает продажу Сбербанку своего онлайн-гипермаркета ""Перекресток Впрок""",-1.0,0.0,trend,down,business,0.0,77,4,обсуждать продажа онлайн-гипермаркет перекресток,SBER
2022-02-21,"Х5 обсуждает продажу Сбербанку своего онлайн-гипермаркета ""Перекресток Впрок""",-1.0,0.0,trend,down,business,0.0,77,4,обсуждать продажа онлайн-гипермаркет перекресток,SBER
2022-02-24,"США вводят санкции против Сбербанка, ВТБ, Совкомбанка и ""Открытия""",0.0,0.0,trend,neutral,business,-1.0,66,3,вводить санкция открытие,SBER
2022-02-24,"Сбербанк заверил, что все желающие смогут снять наличные",0.0,0.0,trend,neutral,business,0.0,56,5,заверить желать смочь снять наличные,SBER
2022-02-24,"США вводят санкции против Сбербанка, ВТБ, Совкомбанка и ""Открытия""",0.0,0.0,trend,neutral,business,-1.0,66,3,вводить санкция открытие,SBER
2022-02-24,"Сбербанк заверил, что все желающие смогут снять наличные",0.0,0.0,trend,neutral,business,0.0,56,5,заверить желать смочь снять наличные,SBER
2022-02-24,"""Дочка"" Сбербанка в Чехии остановила работу отделений после нападений",0.0,0.0,trend,neutral,business,0.0,69,5,дочка остановить работа отделение нападение,SBER
2022-02-24,"Источник сообщил, что Хасис ушел из Сбербанка раньше срока",0.0,0.0,trend,neutral,business,0.0,58,5,источник сообщить уйти ранний срок,SBER
2022-03-30,"Сбербанк продал контроль в ""Сбер Управление Активами"" и ""Сбер Фонды Недвижимости""",1.0,1.0,"trend,volatility",up_vol,business,0.0,81,3,продать контроль фонд,SBER
2022-03-30,"Сбербанк продал контроль в ""Сбер Управление Активами"" и ""Сбер Фонды Недвижимости""",1.0,1.0,"trend,volatility",up_vol,business,0.0,81,3,продать контроль фонд,SBER
2022-03-31,Сбербанк закроет лондонское подразделение,1.0,0.0,trend,up,business,0.0,41,3,закрыть лондонский подразделение,SBER
2022-03-31,Производитель энергосберегающего оборудования Danfoss уйдет из РФ и Белоруссии,1.0,0.0,trend,up,world,0.0,78,4,производитель энергосберегающий оборудование уйти,SBER
2022-04-04,В США задумались об ужесточении санкций против Сбербанка,-1.0,0.0,trend,down,business,0.0,56,3,задуматься ужесточение санкция,SBER
2022-04-04,Сбер будет выдавать льготную ипотеку по ставке ниже 12%,-1.0,0.0,trend,down,russia,0.0,55,5,выдавать льготный ипотека ставка низкий,SBER
2022-04-04,В США задумались об ужесточении санкций против Сбербанка,-1.0,0.0,trend,down,business,0.0,56,3,задуматься ужесточение санкция,SBER
2022-04-04,Сбер будет выдавать льготную ипотеку по ставке ниже 12%,-1.0,0.0,trend,down,russia,0.0,55,5,выдавать льготный ипотека ставка низкий,SBER
2022-04-05,"США включили в санкционные списки ""дочки"" Сбербанка на Украине и в Казахстане",-1.0,0.0,trend,down,business,0.0,77,5,включить санкционный список дочка сбербанк,SBER
2022-04-05,США дали одну неделю для завершения операций со Сбербанком,-1.0,0.0,trend,down,world,0.0,58,4,дать неделя завершение операция,SBER
2022-04-05,"Великобритания ввела новые санкции против группы бизнесменов, Сбербанка и МКБ",-1.0,0.0,trend,down,business,-1.0,77,5,ввести новый санкция группа бизнесмен,SBER
2022-04-05,"В Сбербанке сочли, что новые санкции США существенно не повлияют на его работу",-1.0,0.0,trend,down,business,-1.0,78,6,счесть новый санкция существенно повлиять работа,SBER
2022-04-05,"""Сбермаркет"" за год подключил к доставке 5,2 тыс. магазинов ""Магнита""",-1.0,0.0,trend,down,business,0.0,69,5,год подключить доставка тыс магазин,SBER
2022-04-05,Сбербанк и Альфа-банк попадают под блокирующие санкции США,-1.0,0.0,trend,down,business,-1.0,58,3,попадать блокировать санкция,SBER
2022-04-04,В США задумались об ужесточении санкций против Сбербанка,-1.0,0.0,trend,down,business,0.0,56,3,задуматься ужесточение санкция,SBER
2022-04-04,Сбер будет выдавать льготную ипотеку по ставке ниже 12%,-1.0,0.0,trend,down,russia,0.0,55,5,выдавать льготный ипотека ставка низкий,SBER
2022-04-05,"США включили в санкционные списки ""дочки"" Сбербанка на Украине и в Казахстане",-1.0,0.0,trend,down,business,0.0,77,5,включить санкционный список дочка сбербанк,SBER
2022-04-05,США дали одну неделю для завершения операций со Сбербанком,-1.0,0.0,trend,down,world,0.0,58,4,дать неделя завершение операция,SBER
2022-04-05,"Великобритания ввела новые санкции против группы бизнесменов, Сбербанка и МКБ",-1.0,0.0,trend,down,business,-1.0,77,5,ввести новый санкция группа бизнесмен,SBER
2022-04-05,"В Сбербанке сочли, что новые санкции США существенно не повлияют на его работу",-1.0,0.0,trend,down,business,-1.0,78,6,счесть новый санкция существенно повлиять работа,SBER
2022-04-05,"""Сбермаркет"" за год подключил к доставке 5,2 тыс. магазинов ""Магнита""",-1.0,0.0,trend,down,business,0.0,69,5,год подключить доставка тыс магазин,SBER
2022-04-05,Сбербанк и Альфа-банк попадают под блокирующие санкции США,-1.0,0.0,trend,down,business,-1.0,58,3,попадать блокировать санкция,SBER
2022-04-05,"США включили в санкционные списки ""дочки"" Сбербанка на Украине и в Казахстане",-1.0,0.0,trend,down,business,0.0,77,5,включить санкционный список дочка сбербанк,SBER
2022-04-05,США дали одну неделю для завершения операций со Сбербанком,-1.0,0.0,trend,down,world,0.0,58,4,дать неделя завершение операция,SBER
2022-04-05,"Великобритания ввела новые санкции против группы бизнесменов, Сбербанка и МКБ",-1.0,0.0,trend,down,business,-1.0,77,5,ввести новый санкция группа бизнесмен,SBER
2022-04-05,"В Сбербанке сочли, что новые санкции США существенно не повлияют на его работу",-1.0,0.0,trend,down,business,-1.0,78,6,счесть новый санкция существенно повлиять работа,SBER
2022-04-05,"""Сбермаркет"" за год подключил к доставке 5,2 тыс. магазинов ""Магнита""",-1.0,0.0,trend,down,business,0.0,69,5,год подключить доставка тыс магазин,SBER
2022-04-05,Сбербанк и Альфа-банк попадают под блокирующие санкции США,-1.0,0.0,trend,down,business,-1.0,58,3,попадать блокировать санкция,SBER
2022-04-07,"Нацбанк Украины предложил изъять активы ""дочек"" Сбербанка и ВЭБа на $0,9 млрд",-1.0,0.0,trend,down,business,0.0,77,5,предложить изъять актив дочка млрд,SBER
2022-04-11,Сбербанк снизил ставки по вкладам и потребительским кредитам,-1.0,0.0,trend,down,business,0.0,60,5,снизить ставка вклад потребительский кредит,SBER
2022-04-12,"""Сбермаркет"" расширил ассортимент алкоголя для самовывоза за счет сети L-Wine",-1.0,0.0,trend,down,business,0.0,77,7,сбермаркет расширить ассортимент алкоголь самовывоз счет сеть,SBER
2022-04-18,"Псковского ""яблочника"" Шлосберга с женой оштрафовали за дискредитацию армии",-1.0,0.0,trend,down,russia,0.0,75,6,псковский яблочник жена оштрафовать дискредитация армия,SBER
2022-04-18,"Псковского ""яблочника"" Шлосберга с женой оштрафовали за дискредитацию армии",-1.0,0.0,trend,down,russia,0.0,75,6,псковский яблочник жена оштрафовать дискредитация армия,SBER
2022-04-21,"Британская ""дочка"" Сбербанка сможет проводить платежи во время процедуры несостоятельности",-1.0,1.0,"trend,volatility",down_vol,world,0.0,90,8,британский дочка смочь проводить платеж время процедура несостоятельность,SBER
2022-04-28,Сбербанк откажется от программы депозитарных расписок из-за санкций,1.0,0.0,trend,up,business,0.0,67,5,отказаться программа депозитарный расписка санкция,SBER
2022-04-28,Сбербанк с 1 мая снизит ставки по ипотеке,1.0,0.0,trend,up,business,0.0,41,5,1 май снизить ставка ипотека,SBER
2022-04-28,Сбербанк решил выплатить купоны по двум выпускам долларовых евробондов в рублях,1.0,0.0,trend,up,business,0.0,79,7,решить выплатить купон выпуск долларовый евробонд рубль,SBER
2022-05-04,Сбербанк снизил ставку по льготной ипотеке при электронной регистрации сделки,0.0,0.0,trend,neutral,business,0.0,77,7,снизить ставка льготный ипотека электронный регистрация сделка,SBER
2022-05-04,Сбер заявил о достаточности активов для выплаты всех депозитов,0.0,0.0,trend,neutral,russia,0.0,62,5,заявить достаточность актив выплата депозит,SBER
2022-05-16,Сбербанк уведомил Лондонскую фондовую биржу о прекращении обращения расписок,1.0,0.0,trend,up,business,0.0,76,7,уведомить лондонский фондовый биржа прекращение обращение расписка,SBER
2022-05-17,Минфин может летом представить проект стимулирования долгосрочных сбережений,0.0,0.0,trend,neutral,business,0.0,76,7,мочь лето представить проект стимулирование долгосрочный сбережение,SBER
2022-05-18,"Сбербанк вышел из капитала ""Окко"", ""Звука"", ""Облачных технологий"" и ЦРТ",0.0,0.0,trend,neutral,business,0.0,71,5,выйти капитал звук облачный технология,SBER
2022-05-19,Правительство предписало не выплачивать дивиденды по акциям Сбербанка за 2021 г.,-1.0,0.0,trend,down,business,1.0,80,7,правительство предписать выплачивать дивиденд акция 2021 г,SBER
2022-06-01,Сбербанк может повысить базовое вознаграждение членам набсовета на 20%,-1.0,0.0,trend,down,business,0.0,70,6,мочь повысить базовый вознаграждение член набсовет,SBER
2022-06-01,Доля юрлиц-нерезидентов в капитале Сбербанка по итогам 2021 года превышала 44%,-1.0,0.0,trend,down,business,0.0,78,7,доля юрлиц-нерезидент капиталь итог 2021 год превышать,SBER
2022-06-07,Сбербанк из-за внешних ограничений решил свернуть игровое направление,0.0,1.0,"trend,volatility",neutral_vol,business,0.0,69,6,внешний ограничение решить свернуть игровой направление,SBER
2022-06-21,"Рынок акций РФ в среду смог подрасти на бумагах ""ЛУКОЙЛа"" и Сбербанка",1.0,0.0,trend,up,business,0.0,69,6,рынок акция среда смочь подрастить бумага,SBER
2022-06-21,Минфин поддержал законопроект о гарантировании сбережений граждан в НПФ,1.0,0.0,trend,up,business,0.0,71,5,поддержать законопроект гарантирование сбережение гражданин,SBER
2022-06-21,"Рынок акций РФ в среду смог подрасти на бумагах ""ЛУКОЙЛа"" и Сбербанка",1.0,0.0,trend,up,business,0.0,69,6,рынок акция среда смочь подрастить бумага,SBER
2022-06-21,Минфин поддержал законопроект о гарантировании сбережений граждан в НПФ,1.0,0.0,trend,up,business,0.0,71,5,поддержать законопроект гарантирование сбережение гражданин,SBER
2022-06-30,Сбербанк продаст в Екатеринбурге здание-памятник,1.0,1.0,"trend,volatility",up_vol,business,0.0,48,2,продать здание-памятник,SBER
2022-07-14,Сбербанк отметил снижение DDoS-атак на него в июне и начале июля,1.0,0.0,trend,up,russia,-1.0,64,6,отметить снижение ddos-атака июнь начало июль,SBER
2022-08-03,"В эксперимент с беспилотными авто предложено включить ""Яндекс"", Сбер и ""Газпром нефть""",0.0,0.0,trend,neutral,business,0.0,86,6,эксперимент беспилотный авто предложить включить нефть,SBER
2022-08-08,Швейцарская New Stream подала в ВС РФ жалобу на отказ в иске к Сбербанку,1.0,0.0,trend,up,world,0.0,72,5,швейцарский подать жалоба отказ иск,SBER
2022-08-08,"Jusan Bank объяснил отказ принимать тенге от клиентов ""дочки"" Сбербанка",1.0,0.0,trend,up,business,0.0,71,6,объяснить отказ принимать тенг клиент дочка,SBER
2022-08-22,Второй развод Сбера расставит новости и доставку по полочкам. Обобщение,1.0,0.0,trend,up,business,0.0,71,7,второй развод расставить новость доставка полочка обобщение,SBER
2022-08-31,"Сеть ""ВинЛаб"" начала продажи через ""Сбермаркет""",0.0,0.0,trend,neutral,business,0.0,47,4,сеть винлаб начать продажа,SBER
2022-09-01,"Сбербанк продал швейцарскую ""дочку""",1.0,0.0,trend,up,business,0.0,35,3,продать швейцарский дочка,SBER
2022-09-20,"В Казахстане переименовали бывшую ""дочку"" Сбербанка на Береке банк",0.0,0.0,trend,neutral,world,0.0,66,5,переименовать бывший дочка сбербанк банк,SBER
2022-09-21,Сбербанк начал финансировать рыбопромышленную отрасль РФ в юанях,0.0,0.0,trend,neutral,business,0.0,64,5,начать финансировать рыбопромышленный отрасль юань,SBER
2022-10-03,Клиенты Сбербанка с начала года купили 100 т драгметаллов в обезличенном виде,-1.0,0.0,trend,down,business,0.0,77,7,клиент начало год купить драгметалл обезличить вид,SBER
2022-10-03,Клиенты Сбербанка с начала года купили 100 т драгметаллов в обезличенном виде,-1.0,0.0,trend,down,business,0.0,77,7,клиент начало год купить драгметалл обезличить вид,SBER
2022-10-06,"""Ростелеком"" получил 100% бывшего СП со Сбером по биометрии",-1.0,1.0,"trend,volatility",down_vol,business,0.0,59,4,ростелеком получить бывший биометрия,SBER
2022-10-06,Сбербанк предупредил о сложностях в использовании онлайн-банка за рубежом,-1.0,1.0,"trend,volatility",down_vol,russia,0.0,73,5,предупредить сложность использование онлайн-банк рубеж,SBER
2022-10-10,"ВТБ вслед за Сбербанком повышает ставки по ипотеке на 0,5 п.п",0.0,0.0,trend,neutral,business,0.0,61,5,вслед повышать ставка ипотека п,SBER
2022-11-08,В Сбербанке отметили нормализацию спроса на наличные,-1.0,0.0,trend,down,business,0.0,52,4,отметить нормализация спрос наличные,SBER
2022-11-08,Сбербанк спрогнозировал снижение выдачи ипотеки в 2022 году на 14%,-1.0,0.0,trend,down,business,-1.0,66,6,спрогнозировать снижение выдача ипотека 2022 год,SBER
2022-11-08,Сбербанк сообщил о снижении доли средств физлиц в валюте до менее 10%,-1.0,0.0,trend,down,business,0.0,69,7,сообщить снижение доля средство физлицо валюта менее,SBER
2022-11-08,Сбербанк не зафиксировал ухудшения качества розничного кредитного портфеля,-1.0,0.0,trend,down,business,0.0,74,6,зафиксировать ухудшение качество розничный кредитный портфель,SBER
2022-11-08,В Сбербанке отметили нормализацию спроса на наличные,-1.0,0.0,trend,down,business,0.0,52,4,отметить нормализация спрос наличные,SBER
2022-11-08,Сбербанк спрогнозировал снижение выдачи ипотеки в 2022 году на 14%,-1.0,0.0,trend,down,business,-1.0,66,6,спрогнозировать снижение выдача ипотека 2022 год,SBER
2022-11-08,Сбербанк сообщил о снижении доли средств физлиц в валюте до менее 10%,-1.0,0.0,trend,down,business,0.0,69,7,сообщить снижение доля средство физлицо валюта менее,SBER
2022-11-08,Сбербанк не зафиксировал ухудшения качества розничного кредитного портфеля,-1.0,0.0,trend,down,business,0.0,74,6,зафиксировать ухудшение качество розничный кредитный портфель,SBER
2022-11-09,Рынок акций РФ превысил 2210п по индексу МосБиржи благодаря ралли Сбербанка,1.0,0.0,trend,up,business,0.0,75,7,рынок акция превысить п индекс мосбиржи ралли,SBER
2022-11-09,"В Сбере сообщили, что один мошеннический колл-центр совершает 5000 звонков в сутки",1.0,0.0,trend,up,russia,0.0,82,6,сообщить мошеннический кол-центр совершать звонок сутки,SBER
2022-11-08,В Сбербанке отметили нормализацию спроса на наличные,-1.0,0.0,trend,down,business,0.0,52,4,отметить нормализация спрос наличные,SBER
2022-11-08,Сбербанк спрогнозировал снижение выдачи ипотеки в 2022 году на 14%,-1.0,0.0,trend,down,business,-1.0,66,6,спрогнозировать снижение выдача ипотека 2022 год,SBER
2022-11-08,Сбербанк сообщил о снижении доли средств физлиц в валюте до менее 10%,-1.0,0.0,trend,down,business,0.0,69,7,сообщить снижение доля средство физлицо валюта менее,SBER
2022-11-08,Сбербанк не зафиксировал ухудшения качества розничного кредитного портфеля,-1.0,0.0,trend,down,business,0.0,74,6,зафиксировать ухудшение качество розничный кредитный портфель,SBER
2022-11-09,Рынок акций РФ превысил 2210п по индексу МосБиржи благодаря ралли Сбербанка,1.0,0.0,trend,up,business,0.0,75,7,рынок акция превысить п индекс мосбиржи ралли,SBER
2022-11-09,"В Сбере сообщили, что один мошеннический колл-центр совершает 5000 звонков в сутки",1.0,0.0,trend,up,russia,0.0,82,6,сообщить мошеннический кол-центр совершать звонок сутки,SBER
2023-01-09,"Объем торгов акциями ""Фармсинтеза"" на ""Мосбирже"" превысил обороты бумаг Сбербанка",1.0,0.0,trend,up,business,0.0,81,6,объем торг акция превысить оборот бумага,SBER
2023-01-10,Рынок акций РФ поднялся к уровням месячной давности во главе со Сбербанком,1.0,1.0,"trend,volatility",up_vol,business,0.0,74,7,рынок акция подняться уровень месячный давность глава,SBER
2023-01-10,Рынок акций РФ поднялся к уровням месячной давности во главе со Сбербанком,1.0,1.0,"trend,volatility",up_vol,business,0.0,74,7,рынок акция подняться уровень месячный давность глава,SBER
2023-01-30,Сбербанк присоединяется к новым условиям IT-ипотеки,1.0,0.0,trend,up,business,0.0,51,3,присоединяться новый условие,SBER
2023-02-24,"Суд удовлетворил иск Сбербанка о взыскании с ""дочки"" Glencore почти 118 млн евро",1.0,0.0,trend,up,business,0.0,80,8,суд удовлетворить иск взыскание дочка почти млн евро,SBER
2023-03-06,Сложности с оплатой товаров через платежные терминалы Сбербанка устранены после сбоя,1.0,0.0,trend,up,russia,0.0,84,7,сложность оплата товар платежный терминал устранить сбой,SBER
2023-03-16,Рынок акций РФ завершил пятницу и неделю ростом за счет ралли Сбербанка,1.0,1.0,"trend,volatility",up_vol,business,0.0,71,8,рынок акция завершить пятница неделя рост счет ралли,SBER
2023-04-25,Сбер распространил ипотеку на нежилые первые этажи в новостройках для физлиц,0.0,0.0,trend,neutral,business,0.0,76,7,распространить ипотека нежилой первый этаж новостройка физлицо,SBER
2023-05-22,"Рынок акций РФ во вторник вырос на бумагах ВТБ, Сбера и ""НОВАТЭКа""",1.0,1.0,"trend,volatility",up_vol,business,0.0,66,5,рынок акция вторник вырасти бумага,SBER
2023-05-22,"Рынок акций РФ во вторник вырос на бумагах ВТБ, Сбера и ""НОВАТЭКа""",1.0,1.0,"trend,volatility",up_vol,business,0.0,66,5,рынок акция вторник вырасти бумага,SBER
2023-07-10,Путин подписал закон о программе долгосрочных сбережений граждан,0.0,0.0,trend,neutral,russia,0.0,64,6,подписать закон программа долгосрочный сбережение гражданин,SBER
2023-09-06,Сбер поддерживает оборотные штрафы за утечку персональных данных лишь в исключительных случаях,-1.0,0.0,trend,down,business,0.0,94,8,поддерживать оборотный штраф утечка персональный данные исключительный случай,SBER
