date,title,label,label_volatility,impact_type,impact_class,section,ticker
2024-07-09,"Объекты генерации ""ЛУКОЙЛ-Астраханьэнерго"" восстановили работу после отключения",-1,1,volatility,down_vol,russia,LKOH
2024-07-09,"Объекты генерации ""ЛУКОЙЛ-Астраханьэнерго"" отключены из-за загоревшегося камыша",-1,1,volatility,down_vol,russia,LKOH
2024-07-09,"Объекты генерации ""ЛУКОЙЛ-Астраханьэнерго"" восстановили работу после отключения",-1,1,volatility,down_vol,russia,LKOH
2024-07-09,"Объекты генерации ""ЛУКОЙЛ-Астраханьэнерго"" отключены из-за загоревшегося камыша",-1,1,volatility,down_vol,russia,LKOH
2024-08-15,"""ЛУКОЙЛ"" расширяет применение ИИ на ""зрелых"" месторождениях",-1,0,none,down,business,LKOH
2024-08-28,"""ЛУКОЙЛ"" начал строительство ГХК в Буденновске",-1,0,trend,down,business,LKOH
2024-08-28,"""ЛУКОЙЛ"" начал строительство ГХК в Буденновске",-1,0,trend,down,business,LKOH
2025-01-08,"""КазМунайГаз"" по приглашению ""ЛУКОЙЛа"" обсуждает детали покупки НПЗ в Болгарии",-1,0,none,down,business,LKOH
2025-02-10,"""ЛУКОЙЛ"" может получить концессию на суше Египта рядом с разрабатываемым им WEEM",1,1,volatility,up_vol,business,LKOH
2025-02-10,"""ЛУКОЙЛ"" может получить концессию на суше Египта рядом с разрабатываемым им WEEM",1,1,volatility,up_vol,business,LKOH
