date,title,label,label_volatility,impact_type,impact_class,section,sentiment,title_len,num_words,clean_title,ticker
2022-07-06,"Рынок акций РФ в четверг подрос во главе с Ozon и ""Яндексом""",1,0,trend,up,business,0,60,5,рынок акция четверг подрасти глава,YNDX
2022-07-25,"Рынок акций РФ к вечеру сохраняет оптимизм во главе с ""Яндексом"" и Polymetal",1,0,trend,up,business,0,76,6,рынок акция вечер сохранять оптимизм глава,YNDX
2022-07-25,"Рынок акций РФ к вечеру сохраняет оптимизм во главе с ""Яндексом"" и Polymetal",1,0,trend,up,business,0,76,6,рынок акция вечер сохранять оптимизм глава,YNDX
2022-08-01,"Бывший управляющий директор ""Яндекса"" Худавердян подал в суд ЕС иск об отмене санкций",0,0,trend,neutral,world,0,85,8,бывший управлять директор подать суд иск отмена санкция,YNDX
2022-08-04,Возбуждено уголовное дело о разглашении данных пользователей Яндекс.Еды,-1,1,"trend,volatility",down_vol,russia,0,71,7,возбудить уголовный дело разглашение данные пользователь еда,YNDX
2022-11-24,"Котировки ""Яндекса"" перешли к росту на корпоративных новостях",-1,1,"trend,volatility",down_vol,russia,0,61,5,котировка перейти рост корпоративный новость,YNDX
2022-11-24,"""Яндекс"" планируют разделить на российский и международный бизнесы",-1,1,"trend,volatility",down_vol,business,0,66,5,планировать разделить российский международный бизнес,YNDX
2022-11-28,"Роскомнадзор составил протокол на ""Образовательные технологии Яндекса""",1,1,"trend,volatility",up_vol,digital,0,70,4,составить протокол образовательный технология,YNDX
2022-11-28,"Роскомнадзор составил протокол на ""Образовательные технологии Яндекса""",1,1,"trend,volatility",up_vol,digital,0,70,4,составить протокол образовательный технология,YNDX
2023-05-24,"Контрольный пакет ""Яндекса"" сохранится за менеджментом",1,0,trend,up,business,0,54,4,контрольный пакет сохраниться менеджмент,YNDX
2023-06-05,"Экс-руководитель ""Яндекс.Маркета"" с 1 июля возглавит Lamoda",1,0,trend,up,business,0,59,3,1 июль возглавить,YNDX
2023-06-07,"Рынок акций превысил 2700п по индексу МосБиржи во главе с ""Яндексом""",1,0,trend,up,business,0,68,7,рынок акция превысить п индекс мосбиржи глава,YNDX
2023-06-19,"""Яндекс"" откроет нейросеть YandexGPT для тестирования бизнес-заказчиками",0,0,trend,neutral,russia,0,72,4,открыть нейросеть тестирование бизнес-заказчик,YNDX
2023-06-26,"Рынок акций РФ вырос во главе с ""Яндексом"" и металлургами в рамках коррекции",1,0,trend,up,business,0,76,7,рынок акция вырасти глава металлург рамка коррекция,YNDX
2023-09-25,"ВТБ не ведет переговоры об обмене своей доли в Fortenova на акции ""Яндекса""",0,0,trend,neutral,business,0,75,5,вести переговоры обмен доля акция,YNDX
2023-10-18,"Рынок акций РФ в четверг превысил 3255п по индексу МосБиржи во главе с  ""Яндексом""",1,1,"trend,volatility",up_vol,business,0,82,8,рынок акция четверг превысить п индекс мосбиржи глава,YNDX
2023-12-25,"ЦБ зарегистрировал выпуски обыкновенных акций и ""префов"" обоих типов МКАО ""Яндекс""",1,0,trend,up,business,0,82,6,зарегистрировать выпуск обыкновенный акция преф тип,YNDX
2023-12-25,"ЦБ зарегистрировал выпуски обыкновенных акций и ""префов"" обоих типов МКАО ""Яндекс""",1,0,trend,up,business,0,82,6,зарегистрировать выпуск обыкновенный акция преф тип,YNDX
2023-12-26,"МКАО ""Яндекс"" зарегистрировано в САР Калининградской области",1,0,trend,up,business,0,60,4,мкао зарегистрировать калининградский область,YNDX
2024-03-11,"""Яндекс"" подает заявление о листинге акций МКПАО на МосБирже",0,0,trend,neutral,business,0,60,5,подавать заявление листинг акция мосбиржа,YNDX
2024-03-11,"""Яндекс"" подает заявление о листинге акций МКПАО на МосБирже",0,0,trend,neutral,business,0,60,5,подавать заявление листинг акция мосбиржа,YNDX
2024-05-13,Нидерландская Yandex N.V. подала заявку на делистинг своих акций с Мосбиржи,0,0,trend,neutral,business,0,75,6,нидерландский подать заявка делистинг акция мосбиржи,YNDX
