date,title,label,label_volatility,impact_type,impact_class,section,ticker
2022-04-05,Сбер будет выдавать льготную ипотеку по ставке ниже 12%,-1,0,trend,down,russia,SBER
2022-04-06,"США включили в санкционные списки ""дочки"" Сбербанка на Украине и в Казахстане",1,0,none,up,business,SBER
2022-04-06,США дали одну неделю для завершения операций со Сбербанком,1,0,none,up,world,SBER
2022-04-06,"Великобритания ввела новые санкции против группы бизнесменов, Сбербанка и МКБ",1,0,none,up,business,SBER
2022-04-06,"В Сбербанке сочли, что новые санкции США существенно не повлияют на его работу",1,0,none,up,business,SBER
2022-04-06,"""Сбермаркет"" за год подключил к доставке 5,2 тыс. магазинов ""Магнита""",1,0,none,up,business,SBER
2022-04-06,Сбербанк и Альфа-банк попадают под блокирующие санкции США,1,0,none,up,business,SBER
2022-04-05,В США задумались об ужесточении санкций против Сбербанка,-1,0,trend,down,business,SBER
2022-04-05,Сбер будет выдавать льготную ипотеку по ставке ниже 12%,-1,0,trend,down,russia,SBER
2022-04-06,"США включили в санкционные списки ""дочки"" Сбербанка на Украине и в Казахстане",1,0,none,up,business,SBER
2022-04-06,США дали одну неделю для завершения операций со Сбербанком,1,0,none,up,world,SBER
2022-04-06,"Великобритания ввела новые санкции против группы бизнесменов, Сбербанка и МКБ",1,0,none,up,business,SBER
2022-04-06,"В Сбербанке сочли, что новые санкции США существенно не повлияют на его работу",1,0,none,up,business,SBER
2022-04-06,"""Сбермаркет"" за год подключил к доставке 5,2 тыс. магазинов ""Магнита""",1,0,none,up,business,SBER
2022-04-06,Сбербанк и Альфа-банк попадают под блокирующие санкции США,1,0,none,up,business,SBER
2022-04-06,"США включили в санкционные списки ""дочки"" Сбербанка на Украине и в Казахстане",1,0,none,up,business,SBER
2022-04-06,США дали одну неделю для завершения операций со Сбербанком,1,0,none,up,world,SBER
2022-04-06,"Великобритания ввела новые санкции против группы бизнесменов, Сбербанка и МКБ",1,0,none,up,business,SBER
2022-04-06,"В Сбербанке сочли, что новые санкции США существенно не повлияют на его работу",1,0,none,up,business,SBER
2022-04-06,"""Сбермаркет"" за год подключил к доставке 5,2 тыс. магазинов ""Магнита""",1,0,none,up,business,SBER
2022-04-06,Сбербанк и Альфа-банк попадают под блокирующие санкции США,1,0,none,up,business,SBER
2022-04-08,"Нацбанк Украины предложил изъять активы ""дочек"" Сбербанка и ВЭБа на $0,9 млрд",-1,0,trend,down,business,SBER
2022-04-13,"""Сбермаркет"" расширил ассортимент алкоголя для самовывоза за счет сети L-Wine",-1,1,volatility,down_vol,business,SBER
2022-04-13,"""Сбермаркет"" расширил ассортимент алкоголя для самовывоза за счет сети L-Wine",-1,1,volatility,down_vol,business,SBER
2022-04-15,"Сбербанк и VK договорились с УК People&People о продаже активов ""Ситимобила""",-1,0,trend,down,business,SBER
2022-04-18,"Псковского ""яблочника"" Шлосберга с женой оштрафовали за дискредитацию армии",-1,0,trend,down,russia,SBER
2022-04-18,"Псковского ""яблочника"" Шлосберга с женой оштрафовали за дискредитацию армии",-1,0,trend,down,russia,SBER
2022-04-22,"Британская ""дочка"" Сбербанка сможет проводить платежи во время процедуры несостоятельности",0,1,volatility,neutral_vol,world,SBER
2022-04-29,Сбербанк откажется от программы депозитарных расписок из-за санкций,-1,0,none,down,business,SBER
2022-04-29,Сбербанк с 1 мая снизит ставки по ипотеке,-1,0,none,down,business,SBER
2022-04-29,Сбербанк решил выплатить купоны по двум выпускам долларовых евробондов в рублях,-1,0,none,down,business,SBER
2022-05-04,Сбербанк снизил ставку по льготной ипотеке при электронной регистрации сделки,0,0,none,neutral,business,SBER
2022-05-04,Сбер заявил о достаточности активов для выплаты всех депозитов,0,0,none,neutral,russia,SBER
2022-05-17,Сбербанк уведомил Лондонскую фондовую биржу о прекращении обращения расписок,0,0,none,neutral,business,SBER
2022-05-18,Минфин может летом представить проект стимулирования долгосрочных сбережений,0,0,trend,neutral,business,SBER
2022-05-19,"Сбербанк вышел из капитала ""Окко"", ""Звука"", ""Облачных технологий"" и ЦРТ",-1,0,trend,down,business,SBER
2022-05-20,Правительство предписало не выплачивать дивиденды по акциям Сбербанка за 2021 г.,-1,0,trend,down,business,SBER
2022-06-02,Сбербанк может повысить базовое вознаграждение членам набсовета на 20%,0,0,none,neutral,business,SBER
2022-06-02,Доля юрлиц-нерезидентов в капитале Сбербанка по итогам 2021 года превышала 44%,0,0,none,neutral,business,SBER
2022-06-08,Сбербанк из-за внешних ограничений решил свернуть игровое направление,-1,0,none,down,business,SBER
2022-06-22,"Рынок акций РФ в среду смог подрасти на бумагах ""ЛУКОЙЛа"" и Сбербанка",1,0,trend,up,business,SBER
2022-06-22,Минфин поддержал законопроект о гарантировании сбережений граждан в НПФ,1,0,trend,up,business,SBER
2022-06-22,"Рынок акций РФ в среду смог подрасти на бумагах ""ЛУКОЙЛа"" и Сбербанка",1,0,trend,up,business,SBER
2022-06-22,Минфин поддержал законопроект о гарантировании сбережений граждан в НПФ,1,0,trend,up,business,SBER
2022-07-01,Сбербанк продаст в Екатеринбурге здание-памятник,0,0,trend,neutral,business,SBER
2022-07-15,Сбербанк отметил снижение DDoS-атак на него в июне и начале июля,-1,0,none,down,russia,SBER
2022-08-04,"В эксперимент с беспилотными авто предложено включить ""Яндекс"", Сбер и ""Газпром нефть""",-1,1,"trend,volatility",down_vol,business,SBER
2022-08-08,Швейцарская New Stream подала в ВС РФ жалобу на отказ в иске к Сбербанку,1,0,none,up,world,SBER
2022-08-09,"Jusan Bank объяснил отказ принимать тенге от клиентов ""дочки"" Сбербанка",-1,0,none,down,business,SBER
2022-08-23,Второй развод Сбера расставит новости и доставку по полочкам. Обобщение,-1,0,none,down,business,SBER
2022-08-23,Второй развод Сбера расставит новости и доставку по полочкам. Обобщение,-1,0,none,down,business,SBER
2022-09-01,"Сеть ""ВинЛаб"" начала продажи через ""Сбермаркет""",1,0,none,up,business,SBER
2022-09-01,"Сеть ""ВинЛаб"" начала продажи через ""Сбермаркет""",1,0,none,up,business,SBER
2022-09-02,"Сбербанк продал швейцарскую ""дочку""",-1,0,trend,down,business,SBER
2022-09-21,"В Казахстане переименовали бывшую ""дочку"" Сбербанка на Береке банк",0,0,none,neutral,world,SBER
2022-09-21,"В Казахстане переименовали бывшую ""дочку"" Сбербанка на Береке банк",0,0,none,neutral,world,SBER
2022-09-22,Сбербанк начал финансировать рыбопромышленную отрасль РФ в юанях,-1,0,trend,down,business,SBER
2022-09-21,"В Казахстане переименовали бывшую ""дочку"" Сбербанка на Береке банк",0,0,none,neutral,world,SBER
2022-09-22,Сбербанк начал финансировать рыбопромышленную отрасль РФ в юанях,-1,0,trend,down,business,SBER
2022-10-03,Клиенты Сбербанка с начала года купили 100 т драгметаллов в обезличенном виде,-1,0,none,down,business,SBER
2022-10-03,Клиенты Сбербанка с начала года купили 100 т драгметаллов в обезличенном виде,-1,0,none,down,business,SBER
2022-10-07,"""Ростелеком"" получил 100% бывшего СП со Сбером по биометрии",1,1,volatility,up_vol,business,SBER
2022-10-07,Сбербанк предупредил о сложностях в использовании онлайн-банка за рубежом,1,1,volatility,up_vol,russia,SBER
2022-11-09,В Сбербанке отметили нормализацию спроса на наличные,1,0,trend,up,business,SBER
2022-11-09,Сбербанк спрогнозировал снижение выдачи ипотеки в 2022 году на 14%,1,0,trend,up,business,SBER
2022-11-09,Сбербанк сообщил о снижении доли средств физлиц в валюте до менее 10%,1,0,trend,up,business,SBER
2022-11-09,Сбербанк не зафиксировал ухудшения качества розничного кредитного портфеля,1,0,trend,up,business,SBER
2022-11-09,В Сбербанке отметили нормализацию спроса на наличные,1,0,trend,up,business,SBER
2022-11-09,Сбербанк спрогнозировал снижение выдачи ипотеки в 2022 году на 14%,1,0,trend,up,business,SBER
2022-11-09,Сбербанк сообщил о снижении доли средств физлиц в валюте до менее 10%,1,0,trend,up,business,SBER
2022-11-09,Сбербанк не зафиксировал ухудшения качества розничного кредитного портфеля,1,0,trend,up,business,SBER
2022-11-10,Рынок акций РФ превысил 2210п по индексу МосБиржи благодаря ралли Сбербанка,1,0,none,up,business,SBER
2022-11-10,"В Сбере сообщили, что один мошеннический колл-центр совершает 5000 звонков в сутки",1,0,none,up,russia,SBER
2022-11-09,В Сбербанке отметили нормализацию спроса на наличные,1,0,trend,up,business,SBER
2022-11-09,Сбербанк спрогнозировал снижение выдачи ипотеки в 2022 году на 14%,1,0,trend,up,business,SBER
2022-11-09,Сбербанк сообщил о снижении доли средств физлиц в валюте до менее 10%,1,0,trend,up,business,SBER
2022-11-09,Сбербанк не зафиксировал ухудшения качества розничного кредитного портфеля,1,0,trend,up,business,SBER
2022-11-10,Рынок акций РФ превысил 2210п по индексу МосБиржи благодаря ралли Сбербанка,1,0,none,up,business,SBER
2022-11-10,"В Сбере сообщили, что один мошеннический колл-центр совершает 5000 звонков в сутки",1,0,none,up,russia,SBER
2022-12-15,"Сбербанк прекратит прием заявок на ипотеку ""от застройщика"" по ставке менее 3%",0,0,none,neutral,business,SBER
2022-12-26,Сбербанк в 2022 г. предотвратил попытки хищения средств клиентов на 154 млрд рублей,0,0,trend,neutral,business,SBER
2022-12-26,Сбербанк закроет подразделение в ОАЭ,0,0,trend,neutral,business,SBER
2022-12-26,Сбербанк получил положительный результат от продажи доли в хорватской Fortenova,0,0,trend,neutral,business,SBER
2022-12-26,Сбербанк надеется открыть филиал в Китае до конца 2023 года,0,0,trend,neutral,business,SBER
2022-12-26,Сбербанк в 2022 году увеличил кредиты бизнесу до более 18 трлн рублей,0,0,trend,neutral,business,SBER
2023-01-10,"Объем торгов акциями ""Фармсинтеза"" на ""Мосбирже"" превысил обороты бумаг Сбербанка",1,1,volatility,up_vol,business,SBER
2023-01-11,Рынок акций РФ поднялся к уровням месячной давности во главе со Сбербанком,1,0,trend,up,business,SBER
2023-01-11,Рынок акций РФ поднялся к уровням месячной давности во главе со Сбербанком,1,0,trend,up,business,SBER
2023-01-30,Сбербанк присоединяется к новым условиям IT-ипотеки,1,0,trend,up,business,SBER
2023-03-07,Сложности с оплатой товаров через платежные терминалы Сбербанка устранены после сбоя,-1,0,trend,down,russia,SBER
2023-03-17,Рынок акций РФ завершил пятницу и неделю ростом за счет ралли Сбербанка,1,1,"trend,volatility",up_vol,business,SBER
2023-04-26,Сбер распространил ипотеку на нежилые первые этажи в новостройках для физлиц,1,0,none,up,business,SBER
2023-05-23,"Рынок акций РФ во вторник вырос на бумагах ВТБ, Сбера и ""НОВАТЭКа""",1,0,none,up,business,SBER
2023-05-23,"Рынок акций РФ во вторник вырос на бумагах ВТБ, Сбера и ""НОВАТЭКа""",1,0,none,up,business,SBER
2023-07-03,"Сбербанк снизил ставки по IT-ипотеке на новостройки до 0,9% годовых",0,0,trend,neutral,business,SBER
2023-07-10,Путин подписал закон о программе долгосрочных сбережений граждан,0,0,none,neutral,russia,SBER
2023-09-07,Сбер поддерживает оборотные штрафы за утечку персональных данных лишь в исключительных случаях,0,0,trend,neutral,business,SBER
2023-09-20,Росимущество и Минфин предложат оставить Грефа во главе Сбербанка,0,0,none,neutral,russia,SBER
2023-09-21,"Суд отложил рассмотрение иска Сбербанка о взыскании с Glencore 114,8 млн евро",1,1,volatility,up_vol,business,SBER
2023-09-22,ИХК отдала в суде московского застройщика миноритарию из РФ из-за санкций против Сбербанка,-1,0,trend,down,business,SBER
2023-11-08,"Прирост потребкредитов в Сбербанке в октябре замедлился до 0,5%",0,0,trend,neutral,business,SBER
2023-11-09,Сбербанк в ближайшие месяцы ждет резкого снижения темпов кредитования юрлиц,1,0,none,up,business,SBER
2023-11-10,"OFSI отклонило предложение о взаимозачете активов Сбера с его британской ""дочкой",0,0,none,neutral,world,SBER
2023-11-27,Путин одобрил передачу активов Caterpillar компании бывших топ-менеджеров Сбера,-1,0,trend,down,russia,SBER
2023-11-27,Ушел из жизни старший вице-президент Сбербанка Николай Васев,-1,0,trend,down,russia,SBER
2023-12-06,"Сбербанк в 2024 году планирует заработать больше, чем в 2023 году",0,0,trend,neutral,business,SBER
2023-12-14,"Британский регулятор временно разрешил платежи через Сбер и банк, который может попасть под санкции",1,1,volatility,up_vol,business,SBER
2024-03-15,Услуги НПФ по формированию долгосрочных сбережений освободят от НДС,-1,0,trend,down,russia,SBER
2024-04-03,Акции Сбербанка обновили максимум с января 2022 года после заявления Мишустина,0,0,trend,neutral,business,SBER
2024-04-22,Аналитики не ждут от Сбербанка дивидендных сюрпризов,-1,0,none,down,business,SBER
2024-04-22,Набсовет Сбербанка во вторник рассмотрит рекомендации по дивидендам за 2023 год,-1,0,none,down,business,SBER
2024-04-22,Аналитики не ждут от Сбербанка дивидендных сюрпризов,-1,0,none,down,business,SBER
2024-04-22,Набсовет Сбербанка во вторник рассмотрит рекомендации по дивидендам за 2023 год,-1,0,none,down,business,SBER
2024-07-04,Сбербанк сохраняет прогноз по рентабельности капитала на 2024 год на уровне свыше 22%,1,0,trend,up,business,SBER
2024-07-04,Сбербанк в сентябре может уточнить прогноз по розничному кредитованию,1,0,trend,up,business,SBER
2024-07-10,"Сбер сообщил, что субсидия для банков в рамках семейной ипотеки повышена на 0,5 п.п.",-1,1,"trend,volatility",down_vol,business,SBER
2024-07-10,"Сбер сообщил, что субсидия для банков в рамках семейной ипотеки повышена на 0,5 п.п.",-1,1,"trend,volatility",down_vol,business,SBER
2024-07-29,Клиенты Сбера сообщили о сложностях со входом в мобильный банк,0,0,trend,neutral,russia,SBER
2024-08-05,Сбербанк с 6 августа повысит ставки по ипотеке,0,1,volatility,neutral_vol,business,SBER
2024-08-20,Сбербанк с 21 августа возобновит выдачи кредитов по госпрограмме ипотеки для ИТ,0,0,trend,neutral,business,SBER
2024-08-22,Сбербанк запустил публичные программы багбаунти для трех своих продуктов,0,0,none,neutral,business,SBER
2024-08-30,Сбербанк имеет запас капитала и готов к повышению антициклической надбавки,-1,0,none,down,business,SBER
2024-08-30,Сбербанк проконтролирует расходование средств на ВСМ Москва-Петербург,-1,0,none,down,russia,SBER
2024-09-03,"""Сбербанк Страхование"" выпустит ЦФА для хеджирования рисков космических запусков",1,1,volatility,up_vol,Eef2024,SBER
2024-09-03,Сбербанк отмечает изменение структуры кредитного портфеля из-за высоких ставок,1,1,volatility,up_vol,Eef2024,SBER
2024-09-04,Сбербанк выступил за снижение коэффициентов риска по инфраструктурным кредитам,0,0,none,neutral,Eef2024,SBER
2024-09-04,"Сбербанк отметил, что ситуация с ликвидностью в юанях в РФ остается острой",0,0,none,neutral,Eef2024,SBER
2024-09-09,Суд отказал Glencore в отсрочке взыскания по иску Сбербанка почти 115 млн евро,-1,0,trend,down,russia,SBER
2024-09-23,Сбербанк 30 сентября начнет размещение выпуска облигаций на 2 млрд руб. по цене 50% от номинала,0,0,trend,neutral,business,SBER
2024-09-23,Сбербанк 30 сентября начнет размещение выпуска облигаций на 2 млрд руб. по цене 50% от номинала,0,0,trend,neutral,business,SBER
2024-09-25,Минфин готовит оптимальную модель участия страховщиков в программе долгосрочных сбережений,0,0,none,neutral,business,SBER
2024-10-01,Сбербанк приостановил прием заявок на IT-ипотеку из-за исчерпания лимита по программе,-1,0,none,down,business,SBER
2024-10-01,Сбербанк приостановил прием заявок на IT-ипотеку из-за исчерпания лимита по программе,-1,0,none,down,business,SBER
2024-10-03,Апелляция подтвердила право Сбера погасить долг перед ING за счет замороженных в UBS средств,0,0,trend,neutral,business,SBER
2024-11-08,Депутаты предложили уточнить срок переноса накоплений для долгосрочных сбережений,1,0,trend,up,russia,SBER
2024-11-12,Сбербанк с 15 ноября возобновит сделки по семейной и IT-ипотеке,-1,0,trend,down,business,SBER
2024-11-12,Сбербанк с 15 ноября возобновит сделки по семейной и IT-ипотеке,-1,0,trend,down,business,SBER
2024-11-25,Сбербанк снова приостановил выдачу семейной ипотеки,-1,0,none,down,business,SBER
2024-11-25,Сбербанк снова приостановил выдачу семейной ипотеки,-1,0,none,down,business,SBER
2024-12-02,"В Сбере заявили, что рост инфляционных ожиданий может превратить сбережения в потребление",-1,0,trend,down,business,SBER
2024-12-04,Объем вложений по программе долгосрочных сбережений достиг 145 млрд рублей,1,1,volatility,up_vol,business,SBER
2024-12-04,Объем вложений по программе долгосрочных сбережений достиг 145 млрд рублей,1,1,volatility,up_vol,business,SBER
2024-12-04,Объем вложений по программе долгосрочных сбережений достиг 145 млрд рублей,1,1,volatility,up_vol,business,SBER
2024-12-06,"В Сбербанке полагают, что ""легкий разворот"" ДКП вернет эмитентов к планам IPO",-1,0,trend,down,business,SBER
2024-12-06,"""Русал"" разместил ЦФА на платформе Сбербанка",-1,0,trend,down,business,SBER
2024-12-09,Минфин предложил повысить лимит страховки безотзывных сберсертификатов сроком более 3 лет,-1,0,none,down,business,SBER
2024-12-10,Сбер в ноябре зафиксировал небольшой рост просроченной задолженности у компаний,0,0,trend,neutral,business,SBER
2024-12-10,Сбер в ноябре зафиксировал небольшой рост просроченной задолженности у компаний,0,0,trend,neutral,business,SBER
2024-12-11,Сбербанк стал фиксировать случаи мошенничества с применением дипфейков,-1,0,none,down,russia,SBER
2024-12-11,Сбербанк в 2025 г. планирует получить доход от технологий ИИ не ниже 450 млрд руб.,-1,0,none,down,business,SBER
2024-12-11,"Путин считает, что доработанный Сбером GigaChat будет полезен органам власти на всех уровнях",-1,0,none,down,digital,SBER
2024-12-17,Минфин ждет вложения в программу долгосрочных сбережений в 2024 году около 200 млрд рублей,1,1,"trend,volatility",up_vol,russia,SBER
2024-12-25,"Клиенты Сбербанка с начала года вложили в золото 78,4 млрд рублей",0,0,none,neutral,business,SBER
2024-12-28,"Сбербанк, Т-Банк и ""Точка"" присоединились к пилоту по цифровому рублю",1,1,"trend,volatility",up_vol,business,SBER
2024-12-30,"Сбербанк подал иск к Euroclear на 10,5 млрд рублей",-1,0,none,down,business,SBER
