date,title,label,label_volatility,impact_type,impact_class,section,ticker
2024-07-01,"Губернатор Севастополя сообщил, что система ПВО отражает атаку на город",0,0,trend,neutral,russia,AFKS
2024-07-03,"Акционеры АФК ""Система"" утвердили дивиденды-2023 в 0,52 рубля на акцию",-1,0,none,down,business,AFKS
2024-07-03,"Акционеры АФК ""Система"" утвердили дивиденды-2023 в 0,52 рубля на акцию",-1,0,none,down,business,AFKS
2024-07-11,"АФК ""Система"" в I квартале нарастила выручку на 24,7% - до 272,9 млрд руб.",1,0,trend,up,business,AFKS
2024-07-19,Эксперты допустили полное устранение сбоя в системах Microsoft в течение нескольких дней,-1,1,volatility,down_vol,world,AFKS
2024-08-14,"В совет директоров АФК ""Система"" может войти Феликс Евтушенков",-1,0,none,down,business,AFKS
2024-08-14,"В совет директоров АФК ""Система"" может войти Феликс Евтушенков",-1,0,none,down,business,AFKS
2024-11-28,"АФК ""Система"" в III квартале нарастила выручку почти на 13%",1,0,none,up,business,AFKS
2025-01-28,Путин поручил организовать международный форум по беспилотным системам,1,0,none,up,world,AFKS
2025-02-14,Энергосистема Юга России обновила максимум потребления,1,0,none,up,business,AFKS
2025-04-17,"АФК ""Система"" в IV квартале нарастила выручку на 12,2% - до 343,3 млрд рублей",0,0,trend,neutral,business,AFKS
