date,title,label,label_volatility,impact_type,impact_class,section,sentiment,title_len,num_words,clean_title,ticker
2022-09-14,"NIOC готова привлечь ""Газпром"", ""Роснефть"" и ""Татнефть"" к разработке месторождений в Иране",-1,0,trend,down,business,0,90,4,готовый привлечь разработка месторождение,ROSN
2023-02-06,"""Роснефть"" в 2023 году планирует увеличить добычу углеводородов на 5% к 2022 г.",0,0,trend,neutral,business,0,79,8,2023 год планировать увеличить добыча углеводород 2022 г,ROSN
2023-05-30,"В ХМАО выставлен на торги Лебяжий участок рядом с активами ""Роснефти"" и ""Газпром нефти""",1,0,trend,up,business,0,87,7,выставить торг лебяжий участок рядом актив нефть,ROSN
2023-05-30,"""Роснефть"" полностью погасила три выпуска облигаций общим объемом 40 млрд рублей",1,0,trend,up,business,0,80,8,полностью погасить выпуск облигация общий объем млрд рубль,ROSN
2023-08-28,"Чистая прибыль ""Роснефти"" по МСФО в I полугодии составила 652 млрд рублей",1,0,trend,up,russia,1,73,7,чистый прибыль i полугодие составить млрд рубль,ROSN
2024-02-19,"Соотношение чистый долг/EBITDA ""Роснефти"" в 2023 году сократилось до 0,9х с 1,3х",-1,0,trend,down,russia,0,80,7,соотношение чистый долг 2023 год сократиться х,ROSN
2024-02-19,"Добыча жидких углеводородов ""Роснефти"" в 2023 году составила 193,6 млн т",-1,0,trend,down,business,0,72,7,добыча жидкий углеводород 2023 год составить млн,ROSN
2024-02-19,"Годовая чистая прибыль ""Роснефти"" по МСФО составила 1,267 трлн рублей",-1,0,trend,down,business,1,69,6,годовой чистый прибыль составить трлн рубль,ROSN
2024-09-02,"ФРГ вновь продлила внешнее управление активами ""Роснефти"", теперь до 10 марта",1,0,trend,up,world,0,77,8,вновь продлить внешний управление актив теперь 10 март,ROSN
2024-09-02,"ФРГ вновь продлила внешнее управление активами ""Роснефти"", теперь до 10 марта",1,0,trend,up,world,0,77,8,вновь продлить внешний управление актив теперь 10 март,ROSN
2024-11-29,"""Роснефть"" может перенести сроки модернизации НПЗ после роста ключевой ставки",0,0,trend,neutral,business,0,77,7,мочь перенести срок модернизация рост ключевой ставка,ROSN
2024-11-29,"""Роснефть"" возобновила выкуп собственных акций на открытом рынке",0,0,trend,neutral,business,0,64,6,возобновить выкуп собственный акция открытый рынок,ROSN
2024-12-25,"Акционеры ""Роснефти"" утвердили промежуточные дивиденды в 36,47 руб./а",0,0,trend,neutral,business,1,69,5,акционер утвердить промежуточный дивиденд руб,ROSN
2024-12-26,"СД ""Роснефти"" продлил полномочия Сечина в должности главного исполнительного директора на 5 лет",1,0,trend,up,russia,0,95,7,продлить полномочие должность главный исполнительный директор год,ROSN
