date,title,label,label_volatility,impact_type,impact_class,section,sentiment,title_len,num_words,clean_title,ticker
2023-12-04,"""Норникель"" 5 декабря начнет размещение локальных облигаций для замещения евробондов-2025",0,1,"trend,volatility",neutral_vol,business,0,89,8,5 декабрь начать размещение локальный облигация замещение евробондов-2025,GMKN
2023-12-04,"""Норникель"" повысил оценку профицита никеля в 2023 году до более 250 тысяч тонн",0,1,"trend,volatility",neutral_vol,business,0,79,9,повысить оценка профицит никель 2023 год более тысяча тонна,GMKN
2023-12-04,"""Норникель"" заместит снижающийся спрос на палладий в автокатализаторах к 2030 году",0,1,"trend,volatility",neutral_vol,business,0,82,7,заместить снижаться спрос палладий автокатализатор 2030 год,GMKN
2023-12-04,"""Норникель"" заместит снижающийся спрос на палладий в автокатализаторах к 2030 году",0,1,"trend,volatility",neutral_vol,business,0,82,7,заместить снижаться спрос палладий автокатализатор 2030 год,GMKN
2024-04-26,"""Норникель"" в I квартале получил 28 млрд рублей чистой прибыли по РСБУ",0,1,"trend,volatility",neutral_vol,business,0,70,7,i квартал получить млрд рубль чистый прибыль,GMKN
2024-04-26,"""Норникель"" в I квартале получил 28 млрд рублей чистой прибыли по РСБУ",0,1,"trend,volatility",neutral_vol,business,0,70,7,i квартал получить млрд рубль чистый прибыль,GMKN
2024-06-13,"""Норникель"" к 2030 году удвоит переработку руды на Быстринском ГОКе",0,0,trend,neutral,business,0,67,5,2030 год удвоить переработка руда,GMKN
2024-07-01,"""Норникель"" с 1 июля повысил зарплату на 10% сотрудникам в регионах присутствия",-1,0,trend,down,business,0,79,7,1 июль повысить зарплата сотрудник регион присутствие,GMKN
2024-07-30,Правительство обсуждает запуск производства литий-ионных батарей на Кольской ГМК,0,0,trend,neutral,business,0,80,7,правительство обсуждать запуск производство литий-ионный батарея кольский,GMKN
2024-09-27,"В компании ""Норникель"" заявили, что никто не пострадал из-за задымления на руднике",-1,1,"trend,volatility",down_vol,russia,0,82,5,компания заявить пострадать задымление рудник,GMKN
2024-12-13,"""Норникель"" доработал стратегию кооперации с Китаем",-1,1,"trend,volatility",down_vol,business,0,51,3,доработать стратегия кооперация,GMKN
2024-12-13,"""Норникель"" в следующем году рассчитывает перейти к положительному FCF",-1,1,"trend,volatility",down_vol,business,0,70,5,следующий год рассчитывать перейти положительный,GMKN
2025-02-10,"""Норникель"" ждет роста capex после 2025 г. на фоне интенсификации проектов в РФ",0,0,trend,neutral,business,0,79,7,ждать рост 2025 г фон интенсификация проект,GMKN
2025-02-20,"""Норникель"" с 2025 г. планирует выпускать 3 тыс. т кобальта ежегодно",-1,1,"trend,volatility",down_vol,business,0,68,7,2025 г планировать выпускать тыс кобальт ежегодно,GMKN
