date,title,label,label_volatility,impact_type,impact_class,section,ticker
2021-07-27,ВТБ консолидировал 100% Запсибкомбанка,1,0,trend,up,business,VTBR
2021-07-27,ВТБ консолидировал 100% Запсибкомбанка,1,0,trend,up,business,VTBR
2021-08-03,"SPAC ""ВТБ Капитала"", Орчела и  FPP AM хочет привлечь $250 млн в США",1,0,none,up,business,VTBR
2021-08-04,Lamb Weston Meijer привлек кредит ВТБ с лимитом 11 млрд рублей,1,0,none,up,business,VTBR
2021-08-10,"Казахстанская ""дочка"" ВТБ увеличила полугодовую прибыль по МСФО в 1,5 раза",0,0,none,neutral,business,VTBR
2021-10-13,"ВТБ нарастил долю в ""Медиалогии""",-1,0,none,down,business,VTBR
2021-10-18,Структура ВТБ в сентябре экспортировала рекордные 750 000 т пшеницы,0,1,"trend,volatility",neutral_vol,business,VTBR
2021-10-18,Структура ВТБ в сентябре экспортировала рекордные 750 000 т пшеницы,0,1,"trend,volatility",neutral_vol,business,VTBR
2021-10-18,Структура ВТБ в сентябре экспортировала рекордные 750 000 т пшеницы,0,1,"trend,volatility",neutral_vol,business,VTBR
2021-11-18,"ВТБ выходит из ""Магнита"" через размещение акций на рынке и сделку с группой Винокурова",-1,1,"trend,volatility",down_vol,business,VTBR
2021-11-18,"ВТБ выходит из ""Магнита"" через размещение акций на рынке и сделку с группой Винокурова",-1,1,"trend,volatility",down_vol,business,VTBR
2021-11-19,Марафон ВТБ в ритейле закончен. Обзор,-1,0,none,down,business,VTBR
2021-11-19,"Экс топ-менеджер Почта банка купил у ВТБ контроль в СК ""Тюмень-Полис""",-1,0,none,down,business,VTBR
2021-12-27,Набсовет ВТБ назначил нового члена правления,1,0,trend,up,business,VTBR
2021-12-27,"ВТБ в ноябре снизил запасы драгметаллов на 7,5 тонны",1,0,trend,up,business,VTBR
2021-12-27,Набсовет ВТБ назначил нового члена правления,1,0,trend,up,business,VTBR
2021-12-27,"ВТБ в ноябре снизил запасы драгметаллов на 7,5 тонны",1,0,trend,up,business,VTBR
2022-01-31,ВТБ готов подать частную концессионную инициативу по кампусу в Челябинске,-1,0,none,down,business,VTBR
2022-04-19,"ВТБ предложил запретить упоминание ""неподсанкционности"" как конкурентного преимущества",1,0,trend,up,business,VTBR
2022-04-19,"ВТБ предложил запретить упоминание ""неподсанкционности"" как конкурентного преимущества",1,0,trend,up,business,VTBR
2022-04-20,ВТБ выплатил купон по субординированным долларовым евробондам в рублях,0,0,trend,neutral,business,VTBR
2022-04-19,"ВТБ предложил запретить упоминание ""неподсанкционности"" как конкурентного преимущества",1,0,trend,up,business,VTBR
2022-04-20,ВТБ выплатил купон по субординированным долларовым евробондам в рублях,0,0,trend,neutral,business,VTBR
2022-04-20,ВТБ выплатил купон по субординированным долларовым евробондам в рублях,0,0,trend,neutral,business,VTBR
2022-04-25,Правительство предписало ВТБ отказаться от дивидендов за 2021 год,0,0,none,neutral,business,VTBR
2022-04-25,Правительство предписало ВТБ отказаться от дивидендов за 2021 год,0,0,none,neutral,business,VTBR
2022-04-25,Правительство предписало ВТБ отказаться от дивидендов за 2021 год,0,0,none,neutral,business,VTBR
2022-05-05,"ЦСКА обыграл ""Локомотив-Кубань"" на старте полуфинальной серии Единой лиги ВТБ",-1,0,none,down,https:,VTBR
2022-05-06,"УНИКС обыграл ""Зенит"" на старте полуфинальной серии Единой лиги ВТБ",0,0,none,neutral,https:,VTBR
2022-11-01,"ЦСКА обыграл ""Зенит"", одержав седьмую победу подряд в Единой лиге ВТБ",-1,0,trend,down,https:,VTBR
2022-11-01,ВТБ инициировал банкротство основателя OR Group Титова,-1,0,trend,down,business,VTBR
2022-11-01,"ЦСКА обыграл ""Зенит"", одержав седьмую победу подряд в Единой лиге ВТБ",-1,0,trend,down,https:,VTBR
2022-11-01,ВТБ инициировал банкротство основателя OR Group Титова,-1,0,trend,down,business,VTBR
2022-11-01,"ЦСКА обыграл ""Зенит"", одержав седьмую победу подряд в Единой лиге ВТБ",-1,0,trend,down,https:,VTBR
2022-11-01,ВТБ инициировал банкротство основателя OR Group Титова,-1,0,trend,down,business,VTBR
2022-12-06,ВТБ по согласованию с ЦБ приостановил выплаты по ряду субордов,1,0,none,up,business,VTBR
2022-12-06,"Сделка по покупке банком ВТБ активов ""Открытия"" будет завершена до конца 2022 года",1,0,none,up,business,VTBR
2022-12-06,ВТБ по согласованию с ЦБ приостановил выплаты по ряду субордов,1,0,none,up,business,VTBR
2022-12-06,"Сделка по покупке банком ВТБ активов ""Открытия"" будет завершена до конца 2022 года",1,0,none,up,business,VTBR
2022-12-27,"Банк ""Открытие"" может выплатить дивиденды по итогам 2022 года, их получит ВТБ",-1,0,none,down,business,VTBR
2023-03-23,"ВТБ запланировал выплаты по евробондам, учитываемым иностранными депозитариями",1,0,none,up,business,VTBR
2023-03-28,ВТБ привлек 149 млрд рублей в рамках первого этапа докапитализации,1,0,trend,up,business,VTBR
2023-03-28,ВТБ привлек 149 млрд рублей в рамках первого этапа докапитализации,1,0,trend,up,business,VTBR
2023-03-30,ЦБ зарегистрировал отчет об итогах допэмиссии ВТБ на 149 млрд рублей,1,1,volatility,up_vol,business,VTBR
2023-04-25,ВТБ предложил поднять лимиты по ипотеке с господдержкой в ряде регионов,1,1,"trend,volatility",up_vol,business,VTBR
2023-04-25,ВТБ предложил поднять лимиты по ипотеке с господдержкой в ряде регионов,1,1,"trend,volatility",up_vol,business,VTBR
2023-05-04,США до конца июня продлили срок лицензии на сворачивание DR-программы ВТБ,1,1,volatility,up_vol,business,VTBR
2023-05-05,"Европейская ""дочка"" ВТБ свернет розничную онлайн-платформу VTB Direktbank",-1,1,volatility,down_vol,business,VTBR
2023-05-15,ЦСКА впервые завоевал бронзу Единой лиги ВТБ,1,1,volatility,up_vol,https:,VTBR
2023-05-15,ЦСКА впервые завоевал бронзу Единой лиги ВТБ,1,1,volatility,up_vol,https:,VTBR
2023-05-16,УНИКС впервые выиграл Единую лигу ВТБ,-1,1,"trend,volatility",down_vol,https:,VTBR
2023-05-15,ЦСКА впервые завоевал бронзу Единой лиги ВТБ,1,1,volatility,up_vol,https:,VTBR
2023-05-16,УНИКС впервые выиграл Единую лигу ВТБ,-1,1,"trend,volatility",down_vol,https:,VTBR
2023-05-16,УНИКС впервые выиграл Единую лигу ВТБ,-1,1,"trend,volatility",down_vol,https:,VTBR
2023-06-07,"ВТБ начал принимать ""замещающие"" бонды в качестве обеспечения маржинальных сделок",-1,0,trend,down,business,VTBR
2023-06-07,"ВТБ начал принимать ""замещающие"" бонды в качестве обеспечения маржинальных сделок",-1,0,trend,down,business,VTBR
2023-06-09,"ВТБ в 2024 году планирует возобновить выплату купонов по ""вечным"" субордам",-1,0,trend,down,business,VTBR
2023-06-15,ВТБ заявил о готовности ключевых потребителей зерна из РФ расплачиваться рублями и юанями,-1,0,none,down,russia,VTBR
2023-07-06,"ВТБ вышел из капитала ""Деметра-холдинга""",1,1,volatility,up_vol,business,VTBR
2023-07-06,ВТБ ждет прибыли по МСФО в первом полугодии в сумме более 280 млрд рублей,1,1,volatility,up_vol,business,VTBR
2023-07-07,"ВТБ изучает варианты замещения ""вечных"" евробондов для ""дружественных"" держателей",-1,0,trend,down,business,VTBR
2023-07-07,"ВТБ оставит ""Росгосстрах"" в периметре группы, если за СК не предложат хорошую цену",-1,0,trend,down,business,VTBR
2023-07-11,"ВТБ в I полугодии увеличил объем вкладов физлиц в юанях в 1,5 раза",0,1,volatility,neutral_vol,business,VTBR
2023-08-14,Рахманов ждет ощутимого эффекта от участия ВТБ в финансировании ОСК,-1,0,trend,down,russia,VTBR
2023-08-14,Рахманов ждет ощутимого эффекта от участия ВТБ в финансировании ОСК,-1,0,trend,down,russia,VTBR
2023-08-17,ВТБ с 21 августа повысит базовую ставку по рыночной ипотеке,1,0,trend,up,business,VTBR
2023-08-17,ВТБ с 21 августа повысит базовую ставку по рыночной ипотеке,1,0,trend,up,business,VTBR
2023-08-23,"ВТБ вышел из капитала девелопера ""ПИК"", в котором ему принадлежало 12,4%",-1,0,trend,down,business,VTBR
2023-08-23,"ВТБ вышел из капитала девелопера ""ПИК"", в котором ему принадлежало 12,4%",-1,0,trend,down,business,VTBR
2023-08-23,"ВТБ вышел из капитала девелопера ""ПИК"", в котором ему принадлежало 12,4%",-1,0,trend,down,business,VTBR
2023-08-25,Глава ВТБ Костин стал председателем совета директоров ОСК,-1,0,trend,down,russia,VTBR
2023-10-09,Путин подписал указ о передаче ВТБ 100% акций ОСК,-1,0,none,down,business,VTBR
2023-10-09,Путин подписал указ о передаче ВТБ 100% акций ОСК,-1,0,none,down,business,VTBR
2023-11-03,"ЦБ разрешил Сберу, ВТБ и Альфа-банку рассчитывать ПДН потребкредитов по внутренним моделям",1,1,"trend,volatility",up_vol,business,VTBR
2023-11-22,"Рынок акций РФ превысил 3230п по индексу МосБиржи во главе с ВТБ и ""Северсталью""",0,0,trend,neutral,business,VTBR
2023-12-07,ВТБ прогнозирует возможность возврата к выплате дивидендов по итогам 2025 года,1,0,trend,up,business,VTBR
2023-12-07,ВТБ предоставил ОСК бридж-кредит в ноябре-декабре,1,0,trend,up,russia,VTBR
2023-12-07,ВТБ прогнозирует возможность возврата к выплате дивидендов по итогам 2025 года,1,0,trend,up,business,VTBR
2023-12-07,ВТБ предоставил ОСК бридж-кредит в ноябре-декабре,1,0,trend,up,russia,VTBR
2023-12-28,ВТБ обдумывает обратный сплит для удобства акционеров,-1,0,trend,down,business,VTBR
2023-12-28,"""Открытие брокер"" 29 декабря начнет переводить активы клиентов в ВТБ",-1,0,trend,down,business,VTBR
2023-12-28,Клиенты ВТБ стали больше ездить на поезде и реже летать,-1,0,trend,down,business,VTBR
2024-01-11,"ВТБ и ""Открытие"" начали объединять пенсионные фонды",-1,0,trend,down,business,VTBR
2024-02-20,ВТБ подтвердил планы рекомендовать не выплачивать дивиденды за 2023 год,-1,1,volatility,down_vol,business,VTBR
2024-02-20,ВТБ подтвердил планы рекомендовать не выплачивать дивиденды за 2023 год,-1,1,volatility,down_vol,business,VTBR
2024-03-13,ВТБ подал иск к Euroclear,0,0,none,neutral,business,VTBR
2024-04-18,ВТБ и JP Morgan обменялись исками в России и США,1,1,volatility,up_vol,business,VTBR
2024-04-19,"ВТБ разместил локальные облигации на $0,6 млн в рамках замещения остатка евробондов-2035",-1,1,volatility,down_vol,business,VTBR
2024-05-06,"ВТБ снизил долю участия в топливозаправочном комплексе ""Пулково""",1,0,none,up,business,VTBR
2024-05-06,"ВТБ снизил долю участия в топливозаправочном комплексе ""Пулково""",1,0,none,up,business,VTBR
2024-05-16,"""Открытие"" выплатит ВТБ 14,1 млрд рублей дивидендов за I квартал",-1,0,none,down,business,VTBR
2024-06-05,ЦСКА в 11-й раз выиграл Единую лигу ВТБ,-1,0,none,down,https:,VTBR
2024-06-14,ВТБ временно приостановит выдачу IT-ипотеки из-за исчерпания лимита,-1,1,volatility,down_vol,business,VTBR
2024-06-14,"ВТБ с 17 июня повысит на 0,5 п.п. базовую ставку по собственным рыночным программам",-1,1,volatility,down_vol,business,VTBR
2024-06-21,Суд РФ запретил JPMorgan инициировать за рубежом иски против ВТБ,1,0,none,up,russia,VTBR
2024-07-17,ВТБ хочет за долги забрать помещения у компании-владельца площадей в Four Seasons,1,0,trend,up,business,VTBR
2024-07-17,ВТБ хочет за долги забрать помещения у компании-владельца площадей в Four Seasons,1,0,trend,up,business,VTBR
2024-08-08,"""ВТБ Форекс"" временно приостанавливает работу",1,0,trend,up,russia,VTBR
2024-09-11,Акционеры ВТБ рассмотрят перевод заблокированных активов на отдельное юрлицо 16 октября,0,0,trend,neutral,business,VTBR
2024-10-25,"В ВТБ заявили, что банки временно выиграют от повышения ставки ЦБ",-1,1,volatility,down_vol,business,VTBR
2024-10-28,"Выплаты правлению ВТБ в I полугодии составили 3,2 млрд рублей",0,0,trend,neutral,business,VTBR
2024-10-28,"Выплаты правлению ВТБ в I полугодии составили 3,2 млрд рублей",0,0,trend,neutral,business,VTBR
2024-10-28,"Выплаты правлению ВТБ в I полугодии составили 3,2 млрд рублей",0,0,trend,neutral,business,VTBR
2024-11-01,Почта банк в связи с интеграцией в группу ВТБ вдвое уменьшит уставный капитал,1,0,trend,up,business,VTBR
2024-11-27,"В ВТБ заявили, что Банк России недооценивает перенос курса в инфляцию",0,0,none,neutral,business,VTBR
2025-01-09,"Бывший глава ""Открытия"" Алексеев продолжит работу в периметре группы ВТБ",1,0,trend,up,business,VTBR
2025-01-09,"ВТБ завершил перевод отделений ""Открытия"" под свой бренд",1,0,trend,up,business,VTBR
2025-01-09,"Бывший глава ""Открытия"" Алексеев продолжит работу в периметре группы ВТБ",1,0,trend,up,business,VTBR
2025-01-09,"ВТБ завершил перевод отделений ""Открытия"" под свой бренд",1,0,trend,up,business,VTBR
2025-01-17,ВТБ планирует открыть полноценный дочерний банк в Иране до конца 2025 года,0,1,volatility,neutral_vol,business,VTBR
2025-02-18,Набсовет ВТБ 10 марта  рассмотрит избрание Ольги Скоробогатовой первым зампредом банка,1,0,trend,up,russia,VTBR
2025-02-18,Набсовет ВТБ 10 марта  рассмотрит избрание Ольги Скоробогатовой первым зампредом банка,1,0,trend,up,russia,VTBR
2025-02-18,Набсовет ВТБ 10 марта  рассмотрит избрание Ольги Скоробогатовой первым зампредом банка,1,0,trend,up,russia,VTBR
2025-02-28,"Проблемы с сервисами ВТБ, Сбербанка и Т-Банка объяснили сбоем у операторов связи",0,0,none,neutral,russia,VTBR
2025-03-26,"В руководстве ВТБ считают, что ЦБ может приступить к снижению ставки в сентябре",-1,0,trend,down,business,VTBR
2025-03-26,"В руководстве ВТБ считают, что ЦБ может приступить к снижению ставки в сентябре",-1,0,trend,down,business,VTBR
2025-03-26,"В руководстве ВТБ считают, что ЦБ может приступить к снижению ставки в сентябре",-1,0,trend,down,business,VTBR
2025-04-04,Скоробогатова помимо стратегии будет курировать в ВТБ розничный блок,-1,0,none,down,business,VTBR
2025-04-09,"""Зенит"" стал чемпионом Единой лиги ВТБ",1,0,none,up,https:,VTBR
2025-04-09,"""Зенит"" стал чемпионом Единой лиги ВТБ",1,0,none,up,https:,VTBR
