date,title,label,label_volatility,impact_type,impact_class,section,sentiment,title_len,num_words,clean_title,ticker
2022-02-07,Владимир Путин и Эммануэль Макрон завершили переговоры в Кремле,-1,0,trend,down,russia,0,63,2,завершить переговоры,AKRN
2022-02-07,"Песков сообщил, что переговоры Путина и Макрона идут без ограничений по времени",-1,0,trend,down,russia,0,79,5,сообщить переговоры идти ограничение время,AKRN
2022-02-07,Рубль укрепился к доллару и евро на ожиданиях от переговоров Путина и Макрона,-1,0,trend,down,business,0,77,5,укрепиться доллар евро ожидание переговоры,AKRN
2022-02-07,Путин и Макрон начали переговоры,-1,0,trend,down,russia,0,32,2,начать переговоры,AKRN
2022-02-07,"Макрон заявил перед переговорами с Путиным, что не верит в ""спонтанные чудеса""",-1,0,trend,down,world,0,78,5,заявить переговоры верить спонтанный чудо,AKRN
2022-02-11,Макрон обсудил связанные с Украиной темы с Шольцем и Зеленским,0,0,trend,neutral,world,0,62,3,обсудить связать тема,AKRN
2022-02-11,В Кремле подтвердили проведение телефонных переговоров Путина и Макрона,0,0,trend,neutral,world,0,71,4,подтвердить проведение телефонный переговоры,AKRN
2022-02-21,Макрон в ближайшие часы поговорит с президентом США и канцлером ФРГ,-1,1,"trend,volatility",down_vol,world,0,67,5,близкий час поговорить президент канцлер,AKRN
2022-02-21,Путин и Макрон обменялись мнениями по ситуации вокруг Украины,-1,1,"trend,volatility",down_vol,russia,0,61,3,обменяться мнение ситуация,AKRN
2022-02-21,Зеленский рассказал о содержании своей беседы с Макроном,-1,1,"trend,volatility",down_vol,world,0,56,3,рассказать содержание беседа,AKRN
2022-04-11,Макрон обвинил Ле Пен в тайном стремлении вывести Францию из ЕС,0,1,"trend,volatility",neutral_vol,world,0,63,4,обвинить тайный стремление вывести,AKRN
2022-04-11,Макрон обвинил Ле Пен в тайном стремлении вывести Францию из ЕС,0,1,"trend,volatility",neutral_vol,world,0,63,4,обвинить тайный стремление вывести,AKRN
2022-04-18,"""Непокоренная Франция"" сообщила о планах трети избирателей голосовать за Макрона",-1,0,trend,down,world,0,80,6,непокоренный сообщить план треть избиратель голосовать,AKRN
2022-04-25,"Макрон после обработки 73% бюллетеней получает 53% голосов, Ле Пен - 47%",1,0,trend,up,world,0,72,4,обработка бюллетень получать голос,AKRN
2022-04-25,"Ле Пен назвала свои результаты ""громкой победой"", несмотря на победу Макрона",1,0,trend,up,world,0,76,6,назвать результат громкий победа несмотря победа,AKRN
2022-04-25,По подсчетам экзит-поллов Макрон лидирует на выборах Франции,1,0,trend,up,world,0,60,4,подсчет экзит-полл лидировать выбор,AKRN
2022-04-25,Бельгийский канал сообщил о преимуществе Макрона на выборах президента Франции,1,0,trend,up,world,0,78,6,бельгийский канал сообщить преимущество выбор президент,AKRN
2022-05-27,Шольц и Макрон позитивно восприняли обещание Путина об обращении с пленными,-1,0,trend,down,world,0,75,5,позитивно воспринять обещание обращение пленный,AKRN
2022-05-27,Путин обсудил по телефону с Макроном и Шольцем ситуацию на Украине,-1,0,trend,down,russia,0,66,3,обсудить телефон ситуация,AKRN
2022-06-20,Коалиция Макрона теряет абсолютное большинство по итогам второго тура выборов,0,0,trend,neutral,world,0,77,8,коалиция терять абсолютный большинство итог второй тур выбор,AKRN
2022-09-26,Макрон призвал Азербайджан и Армению срочно приступить к переговорам о мире,0,1,"trend,volatility",neutral_vol,world,0,75,5,призвать срочно приступить переговоры мир,AKRN
2022-09-26,Макрон призвал Азербайджан и Армению срочно приступить к переговорам о мире,0,1,"trend,volatility",neutral_vol,world,0,75,5,призвать срочно приступить переговоры мир,AKRN
2022-09-26,Макрон призвал Азербайджан и Армению срочно приступить к переговорам о мире,0,1,"trend,volatility",neutral_vol,world,0,75,5,призвать срочно приступить переговоры мир,AKRN
2022-10-03,Макрон заявил о готовности работать вместе со странами ЕС над новыми санкциями против РФ,-1,0,trend,down,business,0,88,7,заявить готовность работать вместе страна новый санкция,AKRN
2022-10-03,Макрон заявил о готовности работать вместе со странами ЕС над новыми санкциями против РФ,-1,0,trend,down,business,0,88,7,заявить готовность работать вместе страна новый санкция,AKRN
2023-09-08,Пашинян заявил Макрону о готовности к переговорам с Алиевым,0,0,trend,neutral,world,0,59,3,заявить готовность переговоры,AKRN
2024-09-16,"Голевой пас Дзюбы помог ""Акрону"" крупно победить ""Химки""",0,0,trend,neutral,https:,0,56,5,голевой пас помочь крупно победить,AKRN
2025-03-03,"Макрон полагает, что Трамп захочет восстановить контакты с Киевом",1,0,trend,up,world,0,65,4,полагать захотеть восстановить контакт,AKRN
2025-03-24,"Суд арестовал долг ""Акрона"" перед Societe Generale на 1,5 млрд рублей",0,1,"trend,volatility",neutral_vol,russia,-1,69,5,суд арестовать долг млрд рубль,AKRN
2025-03-24,"Суд арестовал долг ""Акрона"" перед Societe Generale на 1,5 млрд рублей",0,1,"trend,volatility",neutral_vol,russia,-1,69,5,суд арестовать долг млрд рубль,AKRN
2025-03-24,"Суд арестовал долг ""Акрона"" перед Societe Generale на 1,5 млрд рублей",0,1,"trend,volatility",neutral_vol,russia,-1,69,5,суд арестовать долг млрд рубль,AKRN
