date,title,label,label_volatility,impact_type,impact_class,section,sentiment,title_len,num_words,clean_title,ticker
2023-09-12,"""Мосбиржа"" оценивает убытки от приостановки торгов на срочном рынке как незначительные",1,0,trend,up,business,-1,86,8,мосбиржа оценивать убыток приостановка торг срочный рынок незначительный,MOEX
2023-09-12,"""Мосбиржа"" оценивает убытки от приостановки торгов на срочном рынке как незначительные",1,0,trend,up,business,-1,86,8,мосбиржа оценивать убыток приостановка торг срочный рынок незначительный,MOEX
2023-11-28,Мосбиржа начинает расчет индикаторов стоимости юаня на срок 1 неделя,-1,0,trend,down,business,0,68,7,начинать расчет индикатор стоимость юань срок неделя,MOEX
2023-11-28,Мосбиржа начинает расчет индикаторов стоимости юаня на срок 1 неделя,-1,0,trend,down,business,0,68,7,начинать расчет индикатор стоимость юань срок неделя,MOEX
2023-11-29,"""Мосбиржа"" с 15 декабря включит акции Совкомбанка в список допущенных к торгам",0,0,trend,neutral,business,0,78,8,мосбиржа 15 декабрь включить акция список допустить торг,MOEX
2023-11-28,Мосбиржа начинает расчет индикаторов стоимости юаня на срок 1 неделя,-1,0,trend,down,business,0,68,7,начинать расчет индикатор стоимость юань срок неделя,MOEX
2023-11-29,"""Мосбиржа"" с 15 декабря включит акции Совкомбанка в список допущенных к торгам",0,0,trend,neutral,business,0,78,8,мосбиржа 15 декабрь включить акция список допустить торг,MOEX
2024-01-31,"""Мосбиржа"" оставила расписки TCS Group в списке допущенных к торгам",0,0,trend,neutral,business,0,67,6,мосбиржа оставить расписка список допустить торг,MOEX
2024-02-05,"Мосбиржа допустила акции ""Диасофта"" к торгам с 15 февраля",0,0,trend,neutral,business,0,57,5,допустить акция торг 15 февраль,MOEX
2024-02-05,"Мосбиржа допустила акции ""Диасофта"" к торгам с 15 февраля",0,0,trend,neutral,business,0,57,5,допустить акция торг 15 февраль,MOEX
2024-02-05,"Мосбиржа допустила акции ""Диасофта"" к торгам с 15 февраля",0,0,trend,neutral,business,0,57,5,допустить акция торг 15 февраль,MOEX
2024-02-12,"МосБиржа сдвинула старт торгов акциями ""Диасофта"" после IPO на 17:45",-1,0,trend,down,business,0,68,6,мосбиржа сдвинуть старт торг акция ipo,MOEX
2024-02-12,"МосБиржа сдвинула старт торгов акциями ""Диасофта"" после IPO на 17:45",-1,0,trend,down,business,0,68,6,мосбиржа сдвинуть старт торг акция ipo,MOEX
2024-02-15,"""Мосбиржа"" проводит дискретный аукцион для акций банка ""Уралсиб""",-1,0,trend,down,business,0,64,6,мосбиржа проводить дискретный аукцион акция банк,MOEX
2024-03-28,МосБиржа исключит более 600 иностранных акций из списка допущенных к торгам,1,0,trend,up,business,0,75,8,мосбиржа исключить более иностранный акция список допустить торг,MOEX
2024-06-25,"Мосбиржа допустила акции онлайн-ритейлера ""Всеинструменты.ру"" к торгам с 5 июля",0,0,trend,neutral,business,0,79,8,допустить акция онлайн-ретейлер всеинструмент ру торг 5 июль,MOEX
2024-08-05,"Мосбиржа введет маркировку ""зеленых"" облигаций до конца года",1,0,trend,up,business,0,60,6,ввести маркировка зеленый облигация конец год,MOEX
2024-08-05,"Мосбиржа введет маркировку ""зеленых"" облигаций до конца года",1,0,trend,up,business,0,60,6,ввести маркировка зеленый облигация конец год,MOEX
2024-08-06,"Мосбиржа переведет акции ""Группы Астра"" из второго в первый уровень листинга",1,0,trend,up,business,0,76,7,перевести акция группа второй первый уровень листинг,MOEX
2024-10-01,"""Мосбиржа"" опубликовала график работы в праздники в 2025 году",-1,0,trend,down,russia,0,61,7,мосбиржа опубликовать график работа праздник 2025 год,MOEX
2024-10-14,Мосбиржа проводит дискретный аукцион для депозитарных расписок Qiwi из-за роста цены,1,0,trend,up,business,0,84,7,проводить дискретный аукцион депозитарный расписка рост цена,MOEX
2024-10-14,МосБиржа провела размещение ЦФА на произведение искусства,1,0,trend,up,business,0,57,5,мосбиржа провести размещение произведение искусство,MOEX
2024-10-14,Мосбиржа проводит дискретный аукцион для депозитарных расписок Qiwi из-за роста цены,1,0,trend,up,business,0,84,7,проводить дискретный аукцион депозитарный расписка рост цена,MOEX
2024-10-14,МосБиржа провела размещение ЦФА на произведение искусства,1,0,trend,up,business,0,57,5,мосбиржа провести размещение произведение искусство,MOEX
2024-10-21,"""Мосбиржа"" 25 ноября проведет делистинг расписок X5",-1,1,"trend,volatility",down_vol,business,0,51,6,25 ноябрь провести делистинг расписка x,MOEX
2024-10-21,"""Мосбиржа"" 25 ноября проведет делистинг расписок X5",-1,1,"trend,volatility",down_vol,business,0,51,6,25 ноябрь провести делистинг расписка x,MOEX
2024-10-21,"""Мосбиржа"" 25 ноября проведет делистинг расписок X5",-1,1,"trend,volatility",down_vol,business,0,51,6,25 ноябрь провести делистинг расписка x,MOEX
2024-10-25,Мосбиржа ожидает завершения дискуссии по торгам в выходные в течение нескольких месяцев,-1,0,trend,down,business,0,87,7,ожидать завершение дискуссия торг выходной течение месяц,MOEX
2024-10-25,Мосбиржа допустила обновление рекорда по объему торгов в 2024 году,-1,0,trend,down,business,0,66,7,допустить обновление рекорд объем торг 2024 год,MOEX
2024-11-05,"""Мосбиржа"" с 14 ноября приостановит торги акциями Росбанка",1,1,"trend,volatility",up_vol,business,0,58,6,мосбиржа 14 ноябрь приостановить торг акция,MOEX
2024-11-05,"""Мосбиржа"" с 14 ноября приостановит торги акциями Росбанка",1,1,"trend,volatility",up_vol,business,0,58,6,мосбиржа 14 ноябрь приостановить торг акция,MOEX
2024-11-05,"""Мосбиржа"" с 14 ноября приостановит торги акциями Росбанка",1,1,"trend,volatility",up_vol,business,0,58,6,мосбиржа 14 ноябрь приостановить торг акция,MOEX
2024-11-20,"""Мосбиржа"" проводит дискретный аукцион для акций ГК ""Сегежа"" из-за падения цены",1,1,"trend,volatility",up_vol,business,0,79,7,мосбиржа проводить дискретный аукцион акция падение цена,MOEX
2024-11-20,"""Мосбиржа"" проводит дискретный аукцион для акций ГК ""Сегежа"" из-за падения цены",1,1,"trend,volatility",up_vol,business,0,79,7,мосбиржа проводить дискретный аукцион акция падение цена,MOEX
2025-01-13,"""Мосбиржа"" работает штатно на фоне сбоя в Рунете",1,1,"trend,volatility",up_vol,business,0,48,5,мосбиржа работать штатно фон сбой,MOEX
2025-01-13,"""Мосбиржа"" работает штатно на фоне сбоя в Рунете",1,1,"trend,volatility",up_vol,business,0,48,5,мосбиржа работать штатно фон сбой,MOEX
2025-01-13,"""Мосбиржа"" работает штатно на фоне сбоя в Рунете",1,1,"trend,volatility",up_vol,business,0,48,5,мосбиржа работать штатно фон сбой,MOEX
2025-01-21,Мосбиржа сузит ценовые границы акций на утренних торгах до 10%,0,0,trend,neutral,business,0,62,7,мосбиржа сузить ценовый граница акция утренний торг,MOEX
2025-01-21,Мосбиржа сузит ценовые границы акций на утренних торгах до 10%,0,0,trend,neutral,business,0,62,7,мосбиржа сузить ценовый граница акция утренний торг,MOEX
2025-01-27,Мосбиржа остановит торги АДР Cian 8 февраля,0,0,trend,neutral,business,0,43,5,остановить торг адр 8 февраль,MOEX
2025-01-27,Мосбиржа остановит торги АДР Cian 8 февраля,0,0,trend,neutral,business,0,43,5,остановить торг адр 8 февраль,MOEX
2025-01-27,Мосбиржа остановит торги АДР Cian 8 февраля,0,0,trend,neutral,business,0,43,5,остановить торг адр 8 февраль,MOEX
2025-01-28,"Мосбиржа переводит акции ""Озон Фармацевтики"" из первого во второй уровень листинга",-1,0,trend,down,business,0,82,7,переводить акция озон первый второй уровень листинг,MOEX
2025-01-28,"Мосбиржа переводит акции ""Озон Фармацевтики"" из первого во второй уровень листинга",-1,0,trend,down,business,0,82,7,переводить акция озон первый второй уровень листинг,MOEX
2025-02-24,"""Мосбиржа"" 1 марта запустит торги по выходным в экспериментальном режиме",-1,0,trend,down,business,0,72,7,1 март запустить торг выходной экспериментальный режим,MOEX
2025-02-24,"""Мосбиржа"" 1 марта запустит торги по выходным в экспериментальном режиме",-1,0,trend,down,business,0,72,7,1 март запустить торг выходной экспериментальный режим,MOEX
